kind,a,b,def
road,1603,16899,StoneRoad
road,1603,16903,StoneRoad
road,1604,16904,StoneRoad
road,1604,16906,StoneRoad
road,1607,16922,DirtRoad
road,1607,16923,DirtRoad
road,1607,16925,DirtRoad
road,1610,16940,DirtRoad
road,1610,16944,DirtRoad
road,1616,16976,DirtRoad
road,1616,16979,DirtRoad
road,1621,17006,DirtRoad
road,1621,17011,DirtRoad
road,1654,17204,StoneRoad
road,1654,17207,DirtRoad
road,1654,17209,StoneRoad
road,1660,17243,StoneRoad
road,1660,17244,StoneRoad
road,1665,17271,StoneRoad
road,1665,17273,DirtRoad
road,1665,17275,StoneRoad
road,1668,17288,StoneRoad
road,1668,17289,StoneRoad
road,1671,17307,DirtRoad
road,1671,17308,DirtRoad
road,1677,17343,StoneRoad
road,1677,17347,StoneRoad
road,1722,17614,StoneRoad
road,1722,17617,StoneRoad
road,1752,17795,DirtRoad
road,1762,17853,StoneRoad
road,1762,17857,StoneRoad
road,1769,17897,StoneRoad
road,1769,17899,StoneRoad
road,1791,18026,DirtPath
road,1791,18031,DirtPath
road,1794,18045,DirtPath
road,1794,18048,DirtPath
road,1796,18058,DirtPath
road,1796,18061,DirtPath
road,1820,18201,DirtRoad
road,1820,18205,DirtPath
road,1821,18206,DirtPath
road,1821,18208,DirtPath
road,1821,18211,DirtPath
road,1825,18233,DirtRoad
road,1825,18234,DirtRoad
road,1827,18242,DirtRoad
road,1827,18245,DirtRoad
road,1827,18246,DirtRoad
road,1831,18267,DirtRoad
road,1831,18270,DirtRoad
road,1835,18291,DirtPath
road,1835,18294,DirtPath
road,1851,18386,DirtRoad
road,1851,18389,DirtRoad
road,1981,19168,StoneRoad
road,1981,19171,StoneRoad
road,1984,19185,DirtRoad
road,1984,19187,DirtRoad
road,1986,19198,DirtRoad
road,1986,19200,DirtRoad
road,1986,19201,DirtRoad
road,2018,19389,StoneRoad
road,2018,19392,StoneRoad
road,2022,19412,DirtRoad
road,2022,19417,DirtRoad
road,2035,19492,DirtRoad
road,2035,19494,DirtRoad
road,2039,19515,DirtRoad
road,2039,19517,DirtRoad
road,2060,19641,DirtPath
road,2060,19642,DirtPath
road,2061,19647,DirtPath
road,2061,19650,DirtPath
road,2062,19652,DirtRoad
road,2062,19655,DirtRoad
road,2065,19671,DirtPath
road,2065,19674,DirtPath
road,2139,20115,StoneRoad
road,2139,20116,StoneRoad
road,2140,20121,StoneRoad
road,2140,20122,StoneRoad
road,2151,20187,DirtPath
road,2151,20188,DirtPath
road,2154,20205,DirtPath
road,2154,20206,DirtPath
road,2180,20363,DirtPath
road,2180,20365,DirtPath
road,2186,20396,DirtRoad
road,2186,20397,DirtPath
road,2186,20400,DirtPath
road,2194,20444,DirtPath
road,2194,20447,DirtPath
road,2234,20687,DirtRoad
road,2234,20688,DirtRoad
road,2236,20698,DirtRoad
road,2236,20700,DirtRoad
road,2254,20804,StoneRoad
road,2325,21230,DirtPath
road,2325,21234,DirtPath
road,2329,21254,DirtPath
road,2329,21256,DirtPath
road,2349,21374,DirtRoad
road,2349,21379,DirtRoad
road,2353,21398,DirtRoad
road,2353,21400,DirtRoad
road,2358,21428,StoneRoad
road,2358,21431,DirtRoad
road,2358,21432,StoneRoad
road,2378,21548,AncientAsphaltHighway
road,2378,21550,AncientAsphaltHighway
road,2382,21572,DirtPath
road,2382,21576,DirtPath
road,2407,21722,DirtRoad
road,2442,7306,DirtRoad
road,2442,12217,DirtRoad
road,2446,7306,DirtRoad
road,2446,12238,DirtRoad
road,2476,12393,DirtRoad
road,2476,12417,DirtRoad
road,2506,12585,DirtPath
road,2506,12596,DirtPath
road,2507,7369,DirtPath
road,2507,12596,DirtPath
road,2507,12597,DirtPath
road,2544,7404,StoneRoad
road,2544,12829,StoneRoad
road,2549,7409,DirtPath
road,2549,12855,DirtPath
road,2550,7409,DirtPath
road,2550,12867,DirtPath
road,2561,12909,StoneRoad
road,2561,12927,StoneRoad
road,2607,13202,DirtRoad
road,2641,7500,DirtRoad
road,2641,13408,DirtRoad
road,2643,13423,StoneRoad
road,2643,13431,StoneRoad
road,2644,13429,DirtRoad
road,2644,13437,DirtRoad
road,2645,13425,StoneRoad
road,2645,13431,StoneRoad
road,2679,7538,DirtRoad
road,2679,13639,DirtRoad
road,2682,7542,DirtRoad
road,2682,13658,DirtRoad
road,2684,13669,DirtPath
road,2684,13677,DirtPath
road,2686,13677,DirtPath
road,2686,13683,DirtPath
road,2726,7586,DirtPath
road,2726,13916,DirtPath
road,2730,7586,DirtPath
road,2730,13947,DirtPath
road,2765,7625,StoneRoad
road,2765,14151,StoneRoad
road,2791,7651,StoneRoad
road,2791,14308,StoneRoad
road,2863,7722,DirtRoad
road,2863,14708,DirtRoad
road,2913,15043,DirtRoad
road,2913,15051,DirtRoad
road,2919,7779,StoneRoad
road,2919,15076,StoneRoad
road,2920,7780,StoneRoad
road,2920,15086,StoneRoad
road,2961,15327,StoneRoad
road,2961,15350,StoneRoad
road,2970,15374,StoneRoad
road,2970,15380,StoneRoad
road,2971,15380,StoneRoad
road,2971,15388,StoneRoad
road,2984,7846,DirtRoad
road,2984,15469,DirtRoad
road,2989,7849,DirtRoad
road,2989,15495,DirtRoad
road,3124,7984,StoneRoad
road,3124,16310,StoneRoad
road,3147,8008,StoneRoad
road,3147,16437,StoneRoad
road,3191,16707,DirtRoad
road,3191,16712,DirtRoad
road,3196,16737,DirtRoad
road,3196,16742,DirtRoad
road,3220,16885,DirtRoad
road,3220,16887,DirtRoad
road,3222,8082,StoneRoad
road,3222,16898,StoneRoad
road,3226,8084,StoneRoad
road,3226,16922,DirtRoad
road,3227,8087,DirtRoad
road,3227,16923,DirtRoad
road,3232,8093,DirtRoad
road,3232,16954,DirtRoad
road,3236,16976,DirtRoad
road,3236,17001,DirtRoad
road,3274,17209,StoneRoad
road,3274,17211,StoneRoad
road,3275,17211,StoneRoad
road,3275,17216,StoneRoad
road,3275,17217,StoneRoad
road,3284,17264,StoneRoad
road,3284,17276,StoneRoad
road,3285,8145,StoneRoad
road,3285,17264,StoneRoad
road,3288,8147,StoneRoad
road,3288,17295,StoneRoad
road,3289,17271,StoneRoad
road,3289,17295,StoneRoad
road,3342,8201,StoneRoad
road,3342,17617,StoneRoad
road,3382,17857,StoneRoad
road,3382,17865,StoneRoad
road,3384,17865,StoneRoad
road,3384,17870,StoneRoad
road,3386,8247,StoneRoad
road,3386,17881,StoneRoad
road,3389,17899,StoneRoad
road,3389,17901,StoneRoad
road,3390,8250,StoneRoad
road,3390,17901,StoneRoad
road,3390,17906,StoneRoad
road,3399,8260,StoneRoad
road,3399,17949,StoneRoad
road,3400,8260,StoneRoad
road,3400,17960,StoneRoad
road,3413,8272,DirtPath
road,3413,18045,DirtPath
road,3436,8297,DirtPath
road,3436,18178,DirtPath
road,3437,8297,DirtPath
road,3437,18182,DirtPath
road,3451,8311,DirtRoad
road,3451,18242,DirtRoad
road,3451,18267,DirtRoad
road,3472,8333,DirtRoad
road,3472,18386,DirtRoad
road,3473,8333,DirtRoad
road,3473,8335,DirtRoad
road,3475,8335,DirtRoad
road,3475,18411,DirtRoad
road,3593,8453,DirtRoad
road,3593,19124,DirtRoad
road,3601,19136,StoneRoad
road,3601,19168,StoneRoad
road,3605,19185,DirtRoad
road,3605,19190,DirtRoad
road,3606,19190,DirtRoad
road,3606,19198,DirtRoad
road,3638,8498,StoneRoad
road,3638,19393,DirtRoad
road,3639,8499,StoneRoad
road,3639,19394,StoneRoad
road,3640,8501,StoneRoad
road,3640,19395,StoneRoad
road,3641,8501,StoneRoad
road,3641,19401,StoneRoad
road,3653,19472,StoneRoad
road,3653,19478,StoneRoad
road,3657,19503,DirtRoad
road,3657,19515,DirtRoad
road,3658,8519,DirtPath
road,3658,19521,DirtPath
road,3659,8519,DirtPath
road,3659,19515,DirtPath
road,3681,19641,DirtPath
road,3681,19646,DirtPath
road,3682,8542,DirtRoad
road,3682,19652,DirtRoad
road,3685,8544,DirtRoad
road,3685,19646,DirtPath
road,3685,19647,DirtPath
road,3685,19671,DirtPath
road,3728,8593,DirtRoad
road,3728,19928,StoneRoad
road,3728,19935,DirtRoad
road,3730,8590,DirtRoad
road,3730,19952,DirtRoad
road,3733,19928,StoneRoad
road,3733,19960,StoneRoad
road,3771,8631,DirtPath
road,3771,20187,DirtPath
road,3775,8631,DirtPath
road,3775,20205,DirtPath
road,3783,8643,DirtPath
road,3783,20258,DirtPath
road,3784,8644,DirtPath
road,3784,20270,DirtPath
road,3806,8666,DirtRoad
road,3806,20396,DirtRoad
road,3815,8676,DirtPath
road,3815,20444,DirtPath
road,3816,8676,DirtPath
road,3816,20456,DirtPath
road,3867,8728,StoneRoad
road,3867,20756,StoneRoad
road,3867,20762,DirtRoad
road,3868,20762,DirtRoad
road,3868,20770,DirtRoad
road,3869,8729,StoneRoad
road,3869,20774,StoneRoad
road,3869,20776,DirtRoad
road,3944,21224,DirtPath
road,3944,21230,DirtPath
road,3949,21224,DirtPath
road,3949,21256,DirtPath
road,3979,21428,StoneRoad
road,3979,21435,StoneRoad
road,3986,8846,AncientAsphaltHighway
road,3986,21481,AncientAsphaltHighway
road,3991,8847,AncientAsphaltHighway
road,3991,21501,AncientAsphaltHighway
road,4000,8861,DirtPath
road,4022,8884,DirtRoad
road,4022,21699,DirtRoad
road,4023,21699,DirtRoad
road,4023,21722,DirtRoad
road,4024,8884,DirtRoad
road,4024,21706,DirtRoad
road,4070,8930,DirtRoad
road,4070,12174,DirtRoad
road,4071,8930,DirtPath
road,4071,15503,DirtPath
road,4073,8933,DirtRoad
road,4073,15469,DirtRoad
road,4079,8941,DirtPath
road,4079,15504,DirtPath
road,4081,8941,DirtPath
road,4081,15551,DirtPath
road,4112,8972,DirtRoad
road,4112,12238,DirtRoad
road,4131,8991,DirtRoad
road,4131,12217,DirtRoad
road,4138,8998,DirtRoad
road,4138,12241,DirtRoad
road,4138,15756,DirtRoad
road,4139,15756,DirtRoad
road,4139,15760,DirtRoad
road,4218,16437,StoneRoad
road,4218,16439,StoneRoad
road,4310,9171,DirtRoad
road,4310,12395,DirtRoad
road,4314,9170,DirtRoad
road,4314,16954,DirtRoad
road,4366,9226,StoneRoad
road,4366,17275,StoneRoad
road,4366,17297,StoneRoad
road,4369,9229,StoneRoad
road,4369,17346,StoneRoad
road,4371,9231,StoneRoad
road,4371,17302,StoneRoad
road,4373,9235,StoneRoad
road,4373,17198,StoneRoad
road,4378,9239,DirtRoad
road,4378,12481,StoneRoad
road,4378,17302,StoneRoad
road,4379,9239,DirtRoad
road,4379,17308,DirtRoad
road,4490,12587,DirtPath
road,4490,18031,DirtPath
road,4496,12597,DirtPath
road,4496,12605,DirtPath
road,4497,12605,DirtPath
road,4497,18058,DirtPath
road,4513,9372,DirtPath
road,4513,18174,DirtPath
road,4514,12612,DirtPath
road,4514,18174,DirtPath
road,4514,18175,DirtPath
road,4518,18175,DirtPath
road,4518,18178,DirtPath
road,4522,9381,DirtRoad
road,4522,18201,DirtRoad
road,4522,18233,DirtRoad
road,4524,9383,DirtRoad
road,4524,18245,DirtRoad
road,4526,12624,DirtRoad
road,4526,18246,DirtRoad
road,4527,12624,DirtRoad
road,4527,12628,DirtRoad
road,4531,12628,DirtRoad
road,4531,18353,DirtRoad
road,4545,9409,DirtRoad
road,4545,12630,DirtRoad
road,4549,9409,DirtRoad
road,4549,18389,DirtRoad
road,4685,9547,StoneRoad
road,4685,19141,StoneRoad
road,4686,9546,DirtRoad
road,4686,19183,StoneRoad
road,4686,19187,StoneRoad
road,4687,9546,DirtRoad
road,4687,19145,DirtRoad
road,4730,9590,StoneRoad
road,4730,12828,StoneRoad
road,4734,9590,StoneRoad
road,4734,19474,StoneRoad
road,4742,12846,DirtRoad
road,4742,12868,DirtRoad
road,4745,9605,DirtRoad
road,4745,19502,DirtRoad
road,4809,9669,StoneRoad
road,4809,12929,StoneRoad
road,4810,9669,StoneRoad
road,4810,19961,StoneRoad
road,4814,9675,StoneRoad
road,4814,12911,StoneRoad
road,4818,9678,StoneRoad
road,4818,20116,StoneRoad
road,4850,12951,DirtPath
road,4850,12977,DirtPath
road,4876,9737,DirtPath
road,4876,12978,DirtPath
road,4877,9737,DirtPath
road,4877,20188,DirtPath
road,4882,9742,DirtPath
road,4882,20363,DirtPath
road,4884,20397,DirtPath
road,4884,20405,DirtPath
road,4886,12984,DirtPath
road,4886,20406,DirtPath
road,4887,12984,DirtPath
road,4887,12988,DirtPath
road,4891,12988,DirtPath
road,4891,20514,DirtPath
road,4892,12996,DirtPath
road,4892,13000,DirtPath
road,4894,12996,DirtPath
road,4894,20364,DirtPath
road,4895,20364,DirtPath
road,4895,20366,DirtPath
road,4897,20368,DirtPath
road,4897,20447,DirtPath
road,4909,20550,AncientAsphaltHighway
road,4914,20551,AncientAsphaltHighway
road,4938,20687,DirtRoad
road,4938,20698,DirtRoad
road,4949,9811,DirtRoad
road,4949,20688,DirtRoad
road,4950,9810,DirtRoad
road,4950,20770,DirtRoad
road,5031,13153,DirtRoad
road,5031,21263,DirtRoad
road,5033,9893,DirtPath
road,5033,21230,DirtPath
road,5034,9894,DirtRoad
road,5034,21263,DirtRoad
road,5035,9894,DirtRoad
road,5035,21276,DirtRoad
road,5057,21372,DirtRoad
road,5057,21374,DirtRoad
road,5074,13176,AncientAsphaltHighway
road,5074,21480,AncientAsphaltHighway
road,5104,9965,DirtRoad
road,5104,13206,DirtRoad
road,5105,9965,DirtRoad
road,5105,9967,DirtRoad
road,5105,21660,DirtRoad
road,5106,9966,DirtRoad
road,5106,21706,DirtRoad
road,5220,10081,DirtRoad
road,5220,15498,DirtRoad
road,5221,10081,DirtRoad
road,5221,17795,DirtRoad
road,5244,15549,DirtPath
road,5244,15557,DirtPath
road,5245,13343,DirtPath
road,5245,15557,DirtPath
road,5247,13345,DirtPath
road,5247,13348,DirtPath
road,5265,10129,DirtPath
road,5265,13350,DirtPath
road,5269,10129,DirtPath
road,5269,18294,DirtPath
road,5275,18040,DirtPath
road,5275,18299,DirtPath
road,5295,13409,DirtRoad
road,5295,18251,DirtRoad
road,5298,10159,DirtRoad
road,5298,18234,DirtRoad
road,5299,10159,DirtRoad
road,5299,18251,DirtRoad
road,5322,17853,StoneRoad
road,5322,17861,StoneRoad
road,5323,13421,StoneRoad
road,5323,17861,StoneRoad
road,5368,10226,DirtPath
road,5368,18183,DirtPath
road,5371,10230,DirtPath
road,5371,19517,DirtRoad
road,5405,10266,StoneRoad
road,5405,17870,StoneRoad
road,5407,10267,StoneRoad
road,5407,17881,StoneRoad
road,5498,10359,DirtRoad
road,5498,15919,DirtRoad
road,5499,10359,DirtRoad
road,5499,13600,DirtRoad
road,5500,15919,DirtRoad
road,5523,10384,StoneRoad
road,5523,13622,StoneRoad
road,5529,13663,DirtRoad
road,5529,15803,DirtRoad
road,5531,15798,DirtRoad
road,5531,15803,DirtRoad
road,5562,10418,DirtPath
road,5562,20206,DirtPath
road,5568,20205,DirtPath
road,5568,20213,DirtPath
road,5569,13667,DirtPath
road,5569,20213,DirtPath
road,5590,10451,DirtRoad
road,5590,21276,DirtRoad
road,5613,10473,StoneRoad
road,5613,13721,StoneRoad
road,5617,10473,StoneRoad
road,5617,19945,DirtRoad
road,5617,19952,DirtRoad
road,5619,10478,StoneRoad
road,5619,13735,StoneRoad
road,5632,13735,StoneRoad
road,5813,10675,DirtPath
road,5813,20270,DirtPath
road,5816,13917,DirtPath
road,5835,10695,DirtPath
road,5835,13949,DirtPath
road,5839,10695,DirtPath
road,5839,20400,DirtPath
road,5912,10773,StoneRoad
road,5916,10776,StoneRoad
road,5916,20121,StoneRoad
road,6038,14136,StoneRoad
road,6038,16422,StoneRoad
road,6045,14153,StoneRoad
road,6045,17614,StoneRoad
road,6060,10920,StoneRoad
road,6060,17965,StoneRoad
road,6061,10920,StoneRoad
road,6061,14158,StoneRoad
road,6063,14160,StoneRoad
road,6063,14166,StoneRoad
road,6064,10925,StoneRoad
road,6064,14166,StoneRoad
road,6065,10925,StoneRoad
road,6065,16312,StoneRoad
road,6067,10927,StoneRoad
road,6067,16312,StoneRoad
road,6186,11047,StoneRoad
road,6186,16438,StoneRoad
road,6204,11064,StoneRoad
road,6204,20806,StoneRoad
road,6230,14327,StoneRoad
road,6230,19483,StoneRoad
road,6266,11126,DirtPath
road,6270,11131,DirtPath
road,6270,20287,DirtPath
road,6291,11150,AncientAsphaltHighway
road,6291,16558,AncientAsphaltHighway
road,6296,11156,AncientAsphaltHighway
road,6296,14387,AncientAsphaltHighway
road,6298,11159,AncientAsphaltHighway
road,6298,20556,AncientAsphaltHighway
road,6317,16560,AncientAsphaltHighway
road,6353,11214,DirtPath
road,6353,21254,DirtPath
road,6358,11218,AncientAsphaltHighway
road,6412,18048,DirtPath
road,6455,19370,StoneRoad
road,6455,19375,StoneRoad
road,6466,16709,DirtRoad
road,6466,19417,DirtRoad
road,6474,11335,DirtRoad
road,6475,11331,DirtRoad
road,6475,16736,DirtRoad
road,6486,19392,DirtRoad
road,6581,17011,DirtRoad
road,6581,19655,DirtRoad
road,6611,16878,DirtRoad
road,6611,16880,DirtRoad
road,6615,14713,DirtRoad
road,6615,14716,DirtRoad
road,6634,11494,DirtRoad
road,6634,20700,DirtRoad
road,6664,20775,StoneRoad
road,6679,16925,DirtRoad
road,6679,21791,DirtRoad
road,6690,16944,DirtRoad
road,6738,19674,DirtPath
road,6738,19680,DirtPath
road,6749,21684,DirtRoad
road,6749,21690,DirtRoad
road,6938,15035,DirtRoad
road,6938,17323,DirtRoad
road,6939,15037,DirtRoad
road,6939,15040,DirtRoad
road,6940,17323,DirtRoad
road,6940,17333,DirtRoad
road,6941,17333,DirtRoad
road,6941,18359,DirtRoad
road,6954,11815,DirtRoad
road,6954,18270,DirtRoad
road,6969,15077,StoneRoad
road,6969,17219,StoneRoad
road,6975,11834,StoneRoad
road,6975,17243,StoneRoad
road,6977,11837,StoneRoad
road,6977,17221,StoneRoad
road,6979,17232,StoneRoad
road,6979,17243,StoneRoad
road,6992,11852,DirtRoad
road,6992,15090,DirtRoad
road,6994,11855,DirtRoad
road,6994,19145,DirtRoad
road,7001,11863,StoneRoad
road,7001,17244,StoneRoad
road,7003,11863,StoneRoad
road,7003,19200,DirtRoad
road,7004,11869,DirtRoad
road,7004,15105,DirtRoad
road,7017,11877,DirtRoad
road,7017,15125,DirtRoad
road,7019,11877,DirtRoad
road,7019,19124,DirtRoad
road,7020,11880,DirtRoad
road,7020,21400,DirtRoad
road,7021,11880,DirtRoad
road,7021,15118,DirtRoad
road,7029,15120,DirtRoad
road,7029,15130,DirtRoad
road,7038,11894,DirtRoad
road,7038,21431,DirtRoad
road,7067,11927,StoneRoad
road,7067,18410,DirtRoad
road,7067,18414,StoneRoad
road,7086,11947,StoneRoad
road,7086,17299,StoneRoad
road,7226,12087,StoneRoad
road,7226,17538,StoneRoad
road,7227,12087,StoneRoad
road,7227,15328,StoneRoad
road,7228,12086,StoneRoad
road,7228,17548,StoneRoad
road,7250,12110,StoneRoad
road,7250,15329,StoneRoad
road,7254,19171,StoneRoad
road,7254,19212,StoneRoad
road,7255,12110,StoneRoad
road,7255,19212,StoneRoad
road,7365,7368,DirtPath
road,7365,12609,DirtPath
road,7368,7369,DirtPath
road,7400,7405,StoneRoad
road,7400,12807,StoneRoad
road,7404,7405,StoneRoad
road,7464,7465,AncientAsphaltHighway
road,7465,13184,AncientAsphaltHighway
road,7624,7625,StoneRoad
road,7624,7626,StoneRoad
road,7626,7627,StoneRoad
road,7626,14163,StoneRoad
road,7627,14132,StoneRoad
road,7649,7650,StoneRoad
road,7649,14288,StoneRoad
road,7650,7651,StoneRoad
road,7722,14739,DirtRoad
road,8002,8003,StoneRoad
road,8002,16400,StoneRoad
road,8003,8005,StoneRoad
road,8005,16418,StoneRoad
road,8008,8009,StoneRoad
road,8009,16448,StoneRoad
road,8080,16887,DirtRoad
road,8084,8085,StoneRoad
road,8085,16904,StoneRoad
road,8087,8088,DirtRoad
road,8088,16935,DirtRoad
road,8090,8091,DirtRoad
road,8090,8094,DirtRoad
road,8091,16940,DirtRoad
road,8144,8145,StoneRoad
road,8144,8146,StoneRoad
road,8146,8147,StoneRoad
road,8147,17289,StoneRoad
road,8200,8201,StoneRoad
road,8272,18039,DirtPath
road,8275,18026,DirtPath
road,8306,18249,DirtRoad
road,8498,8503,StoneRoad
road,8503,19412,DirtRoad
road,8542,8544,DirtRoad
road,8666,8668,DirtRoad
road,8668,8669,DirtRoad
road,8669,20421,DirtRoad
road,8728,8729,StoneRoad
road,8732,8737,StoneRoad
road,8732,20799,StoneRoad
road,8735,20804,StoneRoad
road,8846,8847,AncientAsphaltHighway
road,8863,21572,DirtPath
road,8894,8895,DirtRoad
road,8894,8899,DirtRoad
road,8895,21764,DirtRoad
road,8899,21788,DirtRoad
road,8974,15785,DirtRoad
road,8995,15796,DirtRoad
road,8997,8998,DirtRoad
road,8997,12228,DirtRoad
road,9077,16439,StoneRoad
road,9086,9087,StoneRoad
road,9086,9090,StoneRoad
road,9090,9091,StoneRoad
road,9091,16408,StoneRoad
road,9166,9167,DirtRoad
road,9166,16937,DirtRoad
road,9167,16979,DirtRoad
road,9170,9171,DirtRoad
road,9175,16876,DirtRoad
road,9221,9222,DirtRoad
road,9221,17267,DirtRoad
road,9222,17273,DirtRoad
road,9371,9372,DirtPath
road,9371,18167,DirtPath
road,9393,9396,DirtPath
road,9393,18275,DirtPath
road,9396,9397,DirtPath
road,9397,18208,DirtPath
road,9542,19183,StoneRoad
road,9578,9579,StoneRoad
road,9578,9582,StoneRoad
road,9579,12810,StoneRoad
road,9582,19403,StoneRoad
road,9604,9605,DirtRoad
road,9604,12846,DirtRoad
road,9722,9723,DirtPath
road,9722,9724,DirtPath
road,9723,9727,DirtPath
road,9724,20285,DirtPath
road,9727,12964,DirtPath
road,9744,20405,DirtPath
road,9810,9811,DirtRoad
road,9850,9851,StoneRoad
road,9850,21041,StoneRoad
road,9851,9852,StoneRoad
road,9852,21197,StoneRoad
road,9890,9892,DirtPath
road,9890,13151,DirtPath
road,9892,9893,DirtPath
road,9957,9958,DirtRoad
road,9957,21659,DirtRoad
road,9958,9959,DirtRoad
road,9958,21689,DirtRoad
road,9959,21767,DirtRoad
road,9966,9967,DirtRoad
road,10203,13440,DirtRoad
