kind,a,b,def
river,7080,11938,Creek
river,7080,11940,Creek
river,7081,21438,Creek
river,7101,15209,Creek
river,7105,21320,Creek
river,7105,11965,Creek
river,7106,21439,Creek
river,7107,11967,LargeRiver
river,7107,15206,LargeRiver
river,7108,11969,Creek
river,7111,21408,LargeRiver
river,7111,11966,LargeRiver
river,7111,21434,Creek
river,7111,21439,Creek
river,7653,14325,Creek
river,8036,16641,Creek
river,8041,16634,Creek
river,8081,16893,Creek
river,8081,8082,Creek
river,8326,8328,HugeRiver
river,8328,18375,HugeRiver
river,8330,8331,Creek
river,8330,8334,Creek
river,8334,18411,Creek
river,8493,19371,Creek
river,8500,19394,HugeRiver
river,8500,8501,HugeRiver
river,8818,21321,Creek
river,8834,21435,Creek
river,9128,9129,River
river,9128,9130,River
river,9129,12366,Creek
river,9130,9131,River
river,9131,16727,River
river,9160,16901,Creek
river,9224,9225,Creek
river,9225,12462,Creek
river,9240,9241,LargeRiver
river,9241,17308,LargeRiver
river,9404,9406,HugeRiver
river,9404,9405,HugeRiver
river,9405,12630,HugeRiver
river,9406,18377,HugeRiver
river,9407,18383,River
river,11085,14322,Creek
river,11088,11089,Creek
river,11090,11091,Creek
river,11093,11094,Creek
river,11095,14332,Creek
river,11310,11311,River
river,11334,16722,HugeRiver
river,11342,11343,HugeRiver
river,11342,11347,HugeRiver
river,11343,14568,HugeRiver
river,11469,16883,Creek
river,11470,16957,Creek
river,11912,11913,River
river,11912,15161,River
river,11913,18371,River
river,11914,15156,Creek
river,11915,17328,Creek
river,11924,15173,River
river,11924,11926,River
river,11926,11927,River
river,11927,18408,River
river,11937,11939,Creek
river,11938,11939,Creek
river,11940,11941,Creek
river,11943,11947,Creek
river,11946,11947,Creek
river,11961,21323,Creek
river,11966,11967,LargeRiver
river,11969,11970,Creek
river,11970,21330,Creek
river,11971,21408,Creek
river,12455,12456,Creek
river,12455,17238,Creek
river,12458,12459,Creek
river,12463,12464,Creek
river,12464,12465,Creek
river,12465,12469,Creek
river,12624,12625,HugeRiver
river,12625,12626,HugeRiver
river,14319,14323,Creek
river,14322,14323,Creek
river,14324,14326,Creek
river,14329,14330,Creek
river,14330,14331,Creek
river,14333,21318,Creek
river,14343,14344,River
river,14344,14345,River
river,14543,18402,River
river,14543,14544,River
river,14565,14572,HugeRiver
river,14570,14572,HugeRiver
river,14596,14597,HugeRiver
river,15116,15117,Creek
river,15117,15124,Creek
river,15124,15125,Creek
river,15125,15127,Creek
river,15152,15153,River
river,15153,15156,Creek
river,15155,15157,Creek
river,15160,15161,Creek
river,15173,15175,River
river,15179,21438,Creek
river,16489,16490,River
river,16722,16723,HugeRiver
river,16869,16871,Creek
river,16882,16883,Creek
river,16882,16884,Creek
river,16897,16898,Creek
river,16898,16902,Creek
river,16901,16903,Creek
river,16902,16903,Creek
river,17237,17238,Creek
river,17294,17295,Creek
river,17295,17296,Creek
river,17304,17305,Creek
river,17305,17306,LargeRiver
river,17306,17308,LargeRiver
river,17326,17328,Creek
river,17342,17343,LargeRiver
river,18368,18371,River
river,18375,18376,HugeRiver
river,18376,18377,HugeRiver
river,18382,18383,River
river,18385,18404,River
river,19361,19404,HugeRiver
river,19390,19391,HugeRiver
river,21309,21316,Creek
river,21317,21318,Creek
river,21320,21321,Creek
river,21322,21324,Creek
river,21324,21325,Creek
river,21331,21406,LargeRiver
river,21406,21408,LargeRiver
river,21434,21435,Creek
road,135,8093,DirtRoad
road,135,8094,DirtRoad
road,8093,3232,DirtRoad
road,3232,16954,DirtRoad
road,16954,4314,DirtRoad
road,4314,9170,DirtRoad
road,9170,9171,DirtRoad
road,9171,315,DirtRoad
road,9171,4310,DirtRoad
road,315,9175,DirtRoad
road,9175,16876,DirtRoad
road,16876,1599,DirtRoad
road,1599,16878,DirtRoad
road,16878,6611,DirtRoad
road,6611,16880,DirtRoad
road,16880,1600,DirtRoad
road,1600,16882,DirtRoad
road,1600,16885,DirtRoad
road,8094,8090,DirtRoad
road,8090,8091,DirtRoad
road,8091,16940,DirtRoad
road,16940,1610,DirtRoad
road,1610,16944,DirtRoad
road,16944,6690,DirtRoad
road,165,8272,DirtPath
road,165,8275,DirtRoad
road,8272,18039,DirtPath
road,8272,3413,DirtPath
road,18039,18038,DirtPath
road,18038,18040,DirtPath
road,18040,5275,DirtPath
road,5275,18299,DirtPath
road,18299,18298,DirtPath
road,18298,18291,DirtPath
road,18291,1835,DirtPath
road,1835,18294,DirtPath
road,18294,5269,DirtPath
road,5269,10129,DirtPath
road,10129,5265,DirtPath
road,5265,13350,DirtPath
road,13350,1011,DirtPath
road,1011,13348,DirtPath
road,8275,18026,DirtPath
road,3413,18045,DirtPath
road,18045,1794,DirtPath
road,1794,18048,DirtPath
road,18048,6412,DirtPath
road,195,8453,DirtRoad
road,8453,3593,DirtRoad
road,3593,19124,DirtRoad
road,19124,7019,DirtRoad
road,7019,11877,DirtRoad
road,11877,7017,DirtRoad
road,11877,766,DirtRoad
road,7017,15125,DirtRoad
road,491,10226,DirtPath
road,491,10230,DirtPath
road,10226,5368,DirtPath
road,5368,18183,DirtPath
road,18183,18182,DirtPath
road,18182,3437,DirtPath
road,3437,8297,DirtPath
road,8297,3436,DirtPath
road,3436,18178,DirtPath
road,18178,4518,DirtPath
road,4518,18175,DirtPath
road,18175,4514,DirtPath
road,4514,12612,DirtPath
road,4514,18174,DirtPath
road,10230,5371,DirtPath
road,5371,19517,DirtRoad
road,565,10675,DirtPath
road,565,10674,DirtPath
road,565,10672,DirtPath
road,10675,5813,DirtPath
road,5813,20270,DirtPath
road,20270,3784,DirtPath
road,3784,8644,DirtPath
road,8644,227,DirtPath
road,227,8643,DirtPath
road,8643,3783,DirtPath
road,3783,20258,DirtPath
road,20258,20259,DirtPath
road,20259,20284,DirtPath
road,20284,20285,DirtPath
road,20285,9724,DirtPath
road,20285,20287,DirtPath
road,9724,9722,DirtPath
road,9722,9723,DirtPath
road,9723,9727,DirtPath
road,9727,12964,DirtPath
road,10674,20459,DirtPath
road,20459,20458,DirtPath
road,20458,20456,DirtPath
road,20456,3816,DirtPath
road,3816,8676,DirtPath
road,8676,3815,DirtPath
road,3815,20444,DirtPath
road,20444,2194,DirtPath
road,2194,20447,DirtPath
road,20447,4897,DirtPath
road,4897,20368,DirtPath
road,20368,20366,DirtPath
road,20366,20365,DirtPath
road,20366,4895,DirtPath
road,10672,13914,DirtPath
road,13914,13915,DirtPath
road,13915,13913,DirtPath
road,13913,10658,DirtPath
road,655,11214,DirtPath
road,11214,6353,DirtPath
road,6353,21254,DirtPath
road,21254,2329,DirtPath
road,2329,21256,DirtPath
road,21256,3949,DirtPath
road,3949,21224,DirtPath
road,21224,3944,DirtPath
road,3944,21230,DirtPath
road,21230,5033,DirtPath
road,21230,2325,DirtPath
road,675,11335,DirtRoad
road,675,11334,DirtRoad
road,675,11331,DirtRoad
road,11335,6474,DirtRoad
road,11334,11333,DirtRoad
road,11333,16716,DirtRoad
road,16716,1572,DirtRoad
road,1572,16712,DirtRoad
road,16712,3191,DirtRoad
road,3191,16707,DirtRoad
road,16707,1571,DirtRoad
road,1571,16709,DirtRoad
road,16709,6466,DirtRoad
road,6466,19417,DirtRoad
road,19417,2022,DirtRoad
road,2022,19412,DirtRoad
road,19412,8503,DirtRoad
road,8503,8498,StoneRoad
road,8503,203,StoneRoad
road,8498,3638,StoneRoad
road,3638,19393,DirtRoad
road,780,11964,DirtRoad
road,780,11960,StoneRoad
road,11964,19494,DirtRoad
road,19494,2035,DirtRoad
road,2035,19492,DirtRoad
road,19492,19479,DirtRoad
road,19479,19483,StoneRoad
road,19479,19478,StoneRoad
road,11960,15209,StoneRoad
road,15209,1321,StoneRoad
road,1321,15206,StoneRoad
road,15206,15181,StoneRoad
road,15181,15180,StoneRoad
road,15180,15179,StoneRoad
road,15179,21438,StoneRoad
road,21438,21439,StoneRoad
road,21439,21434,StoneRoad
road,21434,21435,StoneRoad
road,815,12174,DirtRoad
road,12174,4070,DirtRoad
road,4070,8930,DirtRoad
road,8930,4071,DirtPath
road,8930,275,DirtRoad
road,13348,13349,DirtPath
road,13348,5247,DirtPath
road,13349,18222,DirtPath
road,18222,18223,DirtPath
road,18223,18218,DirtPath
road,18218,18211,DirtPath
road,18211,1821,DirtPath
road,1821,18206,DirtPath
road,1821,18208,DirtPath
road,5247,13345,DirtPath
road,13345,1010,DirtPath
road,1010,13343,DirtPath
road,13343,5245,DirtPath
road,5245,15557,DirtPath
road,15557,5244,DirtPath
road,5244,15549,DirtPath
road,15549,1378,DirtPath
road,1378,15551,DirtPath
road,15551,4081,DirtPath
road,4081,8941,DirtPath
road,8941,4079,DirtPath
road,4079,15504,DirtPath
road,15504,1370,DirtPath
road,1370,15503,DirtPath
road,15503,4071,DirtPath
road,1024,13427,DirtPath
road,1024,13425,StoneRoad
road,1024,13429,DirtRoad
road,13427,18090,DirtPath
road,18090,18091,DirtPath
road,18091,18086,DirtPath
road,18086,18067,DirtPath
road,18067,18063,DirtPath
road,18063,18062,DirtPath
road,18062,18061,DirtPath
road,18061,1796,DirtPath
road,13425,2645,StoneRoad
road,2645,13431,StoneRoad
road,13431,2643,StoneRoad
road,2643,13423,StoneRoad
road,13423,1023,StoneRoad
road,1023,13421,StoneRoad
road,13421,5323,StoneRoad
road,5323,17861,StoneRoad
road,17861,5322,StoneRoad
road,5322,17853,StoneRoad
road,17853,1762,StoneRoad
road,1762,17857,StoneRoad
road,17857,3382,StoneRoad
road,3382,17865,StoneRoad
road,17865,3384,StoneRoad
road,3384,17870,StoneRoad
road,17870,5405,StoneRoad
road,5405,10266,StoneRoad
road,10266,10265,StoneRoad
road,10265,497,StoneRoad
road,497,10267,StoneRoad
road,10267,5407,StoneRoad
road,5407,17881,StoneRoad
road,17881,3386,StoneRoad
road,3386,8247,StoneRoad
road,8247,161,StoneRoad
road,161,8250,StoneRoad
road,8250,3390,StoneRoad
road,3390,17901,StoneRoad
road,3390,17906,StoneRoad
road,17901,3389,StoneRoad
road,17901,17900,StoneRoad
road,13429,2644,DirtRoad
road,2644,13437,DirtRoad
road,13437,1026,DirtRoad
road,1026,13440,DirtRoad
road,13440,10203,DirtRoad
road,1174,14327,StoneRoad
road,14327,6230,StoneRoad
road,6230,19483,StoneRoad
road,1292,15037,DirtRoad
road,1292,15035,DirtRoad
road,15037,6939,DirtRoad
road,6939,15040,DirtRoad
road,15040,1293,DirtRoad
road,1293,15043,DirtRoad
road,15035,15034,DirtRoad
road,15035,6938,DirtRoad
road,15034,11797,DirtRoad
road,11797,11792,DirtRoad
road,11792,11793,DirtRoad
road,11793,17207,DirtRoad
road,17207,1654,DirtRoad
road,1654,17209,StoneRoad
road,1654,17204,StoneRoad
road,6938,17323,DirtRoad
road,17323,6940,DirtRoad
road,6940,17333,DirtRoad
road,17333,6941,DirtRoad
road,6941,18359,DirtRoad
road,15043,15050,DirtRoad
road,15043,2913,DirtRoad
road,15050,15054,DirtRoad
road,15054,11812,DirtRoad
road,11812,755,DirtRoad
road,755,11815,DirtRoad
road,11815,6954,DirtRoad
road,6954,18270,DirtRoad
road,18270,1831,DirtRoad
road,1831,18267,DirtRoad
road,18267,3451,DirtRoad
road,2913,15051,DirtRoad
road,1341,15327,StoneRoad
road,1341,15330,StoneRoad
road,15327,2961,StoneRoad
road,2961,15350,StoneRoad
road,15350,1345,StoneRoad
road,1345,15353,StoneRoad
road,15353,12104,StoneRoad
road,12104,12105,StoneRoad
road,12105,12109,StoneRoad
road,12109,19152,StoneRoad
road,19152,19150,StoneRoad
road,19150,19151,StoneRoad
road,19151,11849,StoneRoad
road,11849,761,StoneRoad
road,761,11851,StoneRoad
road,11851,15088,StoneRoad
road,15330,15329,StoneRoad
road,15329,15328,StoneRoad
road,15329,7250,StoneRoad
road,15328,7227,StoneRoad
road,7227,12087,StoneRoad
road,12087,7226,StoneRoad
road,12087,12086,StoneRoad
road,7226,17538,StoneRoad
road,17538,17537,StoneRoad
road,17537,12084,StoneRoad
road,12084,12082,StoneRoad
road,7250,12110,StoneRoad
road,12110,7255,StoneRoad
road,7255,19212,StoneRoad
road,19212,7254,StoneRoad
road,1417,15785,DirtRoad
road,15785,8974,DirtRoad
road,8974,282,DirtRoad
road,282,8972,DirtRoad
road,8972,4112,DirtRoad
road,4112,12238,DirtRoad
road,12238,2446,DirtRoad
road,12238,826,DirtRoad
road,2446,7306,DirtRoad
road,7306,2442,DirtRoad
road,2442,12217,DirtRoad
road,12217,4131,DirtRoad
road,4131,8991,DirtRoad
road,8991,285,DirtRoad
road,285,8995,DirtRoad
road,8995,15796,DirtRoad
road,15796,15797,DirtRoad
road,15797,15798,DirtRoad
road,15798,5531,DirtRoad
road,5531,15803,DirtRoad
road,15803,5529,DirtRoad
road,5529,13663,DirtRoad
road,13663,1063,DirtRoad
road,1063,13658,DirtRoad
road,13658,2682,DirtRoad
road,13658,13662,DirtRoad
road,16882,14743,DirtRoad
road,14743,14742,DirtRoad
road,14742,14738,DirtRoad
road,14738,14739,DirtRoad
road,14738,14737,DirtRoad
road,16885,3220,DirtRoad
road,3220,16887,DirtRoad
road,16887,8080,DirtRoad
road,8080,133,DirtRoad
road,133,8082,DirtRoad
road,8082,3222,StoneRoad
road,1607,16925,DirtRoad
road,1607,16922,DirtRoad
road,1607,16923,DirtRoad
road,16925,6679,DirtRoad
road,6679,21791,DirtRoad
road,21791,21790,DirtRoad
road,21790,21788,DirtRoad
road,21788,8899,DirtRoad
road,8899,8894,DirtRoad
road,8894,8895,DirtRoad
road,8895,21764,DirtRoad
road,21764,21765,DirtRoad
road,21765,21767,DirtRoad
road,16922,3226,DirtRoad
road,3226,8084,StoneRoad
road,16923,3227,DirtRoad
road,3227,8087,DirtRoad
road,8087,8088,DirtRoad
road,8088,16935,DirtRoad
road,16935,16936,DirtRoad
road,16936,16937,DirtRoad
road,16937,9166,DirtRoad
road,9166,9167,DirtRoad
road,9167,16979,DirtRoad
road,16979,1616,DirtRoad
road,1616,16976,DirtRoad
road,16976,3236,DirtRoad
road,3236,17001,DirtRoad
road,17001,17005,DirtRoad
road,17209,3274,StoneRoad
road,17204,17203,StoneRoad
road,17203,17199,StoneRoad
road,17199,17198,StoneRoad
road,17198,4373,StoneRoad
road,4373,9235,StoneRoad
road,9235,325,StoneRoad
road,325,9231,StoneRoad
road,9231,4371,StoneRoad
road,4371,17302,StoneRoad
road,17302,4378,StoneRoad
road,4378,12481,StoneRoad
road,4378,9239,DirtRoad
road,12481,866,StoneRoad
road,866,12476,StoneRoad
road,12476,12469,StoneRoad
road,12469,12468,StoneRoad
road,1752,17795,DirtRoad
road,17795,5221,DirtRoad
road,5221,10081,DirtRoad
road,10081,5220,DirtRoad
road,5220,15498,DirtRoad
road,15498,1369,DirtRoad
road,1369,15495,DirtRoad
road,15495,2989,DirtRoad
road,2989,7849,DirtRoad
road,7849,94,DirtRoad
road,94,7846,DirtRoad
road,7846,2984,DirtRoad
road,2984,15469,DirtRoad
road,15469,4073,DirtRoad
road,4073,8933,DirtRoad
road,8933,275,DirtRoad
road,1796,18058,DirtPath
road,18058,4497,DirtPath
road,4497,12605,DirtPath
road,12605,4496,DirtPath
road,4496,12597,DirtPath
road,12597,2507,DirtPath
road,2507,12596,DirtPath
road,2507,7369,DirtPath
road,1820,18201,DirtRoad
road,1820,18205,DirtPath
road,18201,4522,DirtRoad
road,4522,9381,DirtRoad
road,4522,18233,DirtRoad
road,9381,350,DirtRoad
road,350,9383,DirtRoad
road,9383,4524,DirtRoad
road,4524,18245,DirtRoad
road,18245,1827,DirtRoad
road,1827,18246,DirtRoad
road,1827,18242,DirtRoad
road,18246,4526,DirtRoad
road,4526,12624,DirtRoad
road,18205,18206,DirtPath
road,18206,18208,DirtPath
road,18233,1825,DirtRoad
road,1825,18234,DirtRoad
road,18234,5298,DirtRoad
road,5298,10159,DirtRoad
road,10159,5299,DirtRoad
road,5299,18251,DirtRoad
road,18251,5295,DirtRoad
road,18251,18248,DirtRoad
road,5295,13409,DirtRoad
road,13409,13408,DirtRoad
road,18208,9397,DirtPath
road,2186,20396,DirtRoad
road,2186,20397,DirtPath
road,2186,20400,DirtPath
road,20396,3806,DirtRoad
road,3806,8666,DirtRoad
road,8666,8668,DirtRoad
road,8668,8669,DirtRoad
road,8669,20421,DirtRoad
road,20421,20425,DirtRoad
road,20425,20424,DirtRoad
road,20424,11489,DirtRoad
road,11489,11488,DirtRoad
road,11488,11487,DirtRoad
road,11487,14718,DirtRoad
road,14718,14717,DirtRoad
road,14717,14716,DirtRoad
road,14716,6615,DirtRoad
road,6615,14713,DirtRoad
road,14713,1238,DirtRoad
road,1238,14708,DirtRoad
road,14708,2863,DirtRoad
road,2863,7722,DirtRoad
road,7722,14739,DirtRoad
road,20397,4884,DirtPath
road,4884,20405,DirtPath
road,20405,9744,DirtPath
road,20405,20406,DirtPath
road,9744,410,DirtPath
road,410,9742,DirtPath
road,9742,4882,DirtPath
road,4882,20363,DirtPath
road,20363,2180,DirtPath
road,2180,20365,DirtPath
road,20400,5839,DirtPath
road,5839,10695,DirtPath
road,10695,5835,DirtPath
road,5835,13949,DirtPath
road,13949,1111,DirtPath
road,1111,13947,DirtPath
road,13947,2730,DirtPath
road,2730,7586,DirtPath
road,7586,2726,DirtPath
road,2726,13916,DirtPath
road,13916,13917,DirtPath
road,13917,5816,DirtPath
road,2407,21722,DirtRoad
road,21722,4023,DirtRoad
road,4023,21699,DirtRoad
road,21699,4022,DirtRoad
road,4022,8884,DirtRoad
road,8884,4024,DirtRoad
road,4024,21706,DirtRoad
road,21706,5106,DirtRoad
road,5106,9966,DirtRoad
road,9966,9967,DirtRoad
road,9967,5105,DirtRoad
road,5105,9965,DirtRoad
road,5105,21660,DirtRoad
road,12596,2506,DirtPath
road,2506,12585,DirtPath
road,12585,884,DirtPath
road,884,12587,DirtPath
road,12587,4490,DirtPath
road,4490,18031,DirtPath
road,18031,1791,DirtPath
road,1791,18026,DirtPath
road,7369,7368,DirtPath
road,7368,7365,DirtPath
road,7365,12609,DirtPath
road,12609,888,DirtPath
road,888,12612,DirtPath
road,2607,13202,DirtRoad
road,13202,987,DirtRoad
road,987,13206,DirtRoad
road,13206,5104,DirtRoad
road,5104,9965,DirtRoad
road,2919,7779,StoneRoad
road,2919,15076,StoneRoad
road,7779,83,StoneRoad
road,83,7780,StoneRoad
road,7780,2920,StoneRoad
road,2920,15086,StoneRoad
road,15086,15088,StoneRoad
road,15086,1301,DirtRoad
road,15076,15077,StoneRoad
road,8084,8085,StoneRoad
road,8085,16904,StoneRoad
road,16904,1604,StoneRoad
road,1604,16906,StoneRoad
road,16906,16903,StoneRoad
road,16903,1603,StoneRoad
road,1603,16899,StoneRoad
road,16899,16898,StoneRoad
road,16898,3222,StoneRoad
road,3275,17211,StoneRoad
road,3275,17217,StoneRoad
road,3275,17216,StoneRoad
road,17211,3274,StoneRoad
road,17217,17221,StoneRoad
road,17221,6977,StoneRoad
road,6977,11837,StoneRoad
road,11837,759,StoneRoad
road,759,11834,StoneRoad
road,11834,6975,StoneRoad
road,6975,17243,StoneRoad
road,17243,1660,StoneRoad
road,17243,6979,StoneRoad
road,1660,17244,StoneRoad
road,17244,7001,StoneRoad
road,7001,11863,StoneRoad
road,11863,7003,StoneRoad
road,7003,19200,DirtRoad
road,17216,17219,StoneRoad
road,17219,6969,StoneRoad
road,6969,15077,StoneRoad
road,203,8499,StoneRoad
road,8499,3639,StoneRoad
road,3639,19394,StoneRoad
road,19394,19395,StoneRoad
road,19394,19396,StoneRoad
road,19395,3640,StoneRoad
road,19395,19402,StoneRoad
road,3640,8501,StoneRoad
road,8501,3641,StoneRoad
road,3641,19401,StoneRoad
road,19401,19405,StoneRoad
road,19405,11314,StoneRoad
road,11314,11315,StoneRoad
road,11315,11312,StoneRoad
road,11312,19375,StoneRoad
road,19375,19374,StoneRoad
road,19375,6455,StoneRoad
road,19374,19373,StoneRoad
road,19373,11310,StoneRoad
road,11310,11309,StoneRoad
road,11309,11308,StoneRoad
road,11308,18413,StoneRoad
road,18413,18415,StoneRoad
road,18415,18414,StoneRoad
road,18414,7067,StoneRoad
road,7067,11927,StoneRoad
road,7067,18410,DirtRoad
road,19393,19392,DirtRoad
road,19392,6486,DirtRoad
road,19392,2018,StoneRoad
road,3657,19503,DirtRoad
road,3657,19515,DirtRoad
road,19503,19502,DirtRoad
road,19502,4745,DirtRoad
road,4745,9605,DirtRoad
road,9605,9604,DirtRoad
road,9604,12846,DirtRoad
road,12846,4742,DirtRoad
road,4742,12868,DirtRoad
road,12868,12867,DirtRoad
road,19515,2039,DirtRoad
road,19515,3659,DirtPath
road,2039,19517,DirtRoad
road,3659,8519,DirtPath
road,8519,3658,DirtPath
road,3658,19521,DirtPath
road,19521,19525,DirtPath
road,3685,8544,DirtRoad
road,3685,19647,DirtPath
road,3685,19646,DirtPath
road,3685,19671,DirtPath
road,8544,8542,DirtRoad
road,8542,3682,DirtRoad
road,3682,19652,DirtRoad
road,19652,2062,DirtRoad
road,2062,19655,DirtRoad
road,19655,6581,DirtRoad
road,6581,17011,DirtRoad
road,17011,1621,DirtRoad
road,1621,17006,DirtRoad
road,17006,17005,DirtRoad
road,19647,2061,DirtPath
road,2061,19650,DirtPath
road,19650,12857,DirtPath
road,12857,929,DirtPath
road,929,12855,DirtPath
road,12855,2549,DirtPath
road,2549,7409,DirtPath
road,7409,2550,DirtPath
road,2550,12867,DirtPath
road,19646,3681,DirtPath
road,3681,19641,DirtPath
road,19641,2060,DirtPath
road,2060,19642,DirtPath
road,19671,2065,DirtPath
road,2065,19674,DirtPath
road,19674,6738,DirtPath
road,6738,19680,DirtPath
road,3728,19935,DirtRoad
road,3728,19928,StoneRoad
road,3728,8593,DirtRoad
road,19935,19939,DirtRoad
road,19939,19938,DirtRoad
road,19938,10403,DirtRoad
road,10403,10400,DirtRoad
road,10400,10401,DirtRoad
road,10401,13638,DirtRoad
road,13638,13639,DirtRoad
road,13639,2679,DirtRoad
road,2679,7538,DirtRoad
road,7538,43,DirtRoad
road,43,7542,DirtRoad
road,7542,2682,DirtRoad
road,19928,3733,StoneRoad
road,3733,19960,StoneRoad
road,19960,19961,StoneRoad
road,19961,4810,StoneRoad
road,19961,19963,StoneRoad
road,4810,9669,StoneRoad
road,9669,4809,StoneRoad
road,4809,12929,StoneRoad
road,12929,941,StoneRoad
road,941,12927,StoneRoad
road,12927,2561,StoneRoad
road,2561,12909,StoneRoad
road,12909,938,StoneRoad
road,938,12911,StoneRoad
road,12911,4814,StoneRoad
road,4814,9675,StoneRoad
road,9675,399,StoneRoad
road,399,9678,StoneRoad
road,9678,4818,StoneRoad
road,4818,20116,StoneRoad
road,20116,2139,StoneRoad
road,2139,20115,StoneRoad
road,20115,20122,StoneRoad
road,20122,2140,StoneRoad
road,2140,20121,StoneRoad
road,20121,5916,StoneRoad
road,5916,10776,StoneRoad
road,10776,10777,StoneRoad
road,10777,10773,StoneRoad
road,10773,5912,StoneRoad
road,8593,218,DirtRoad
road,218,8590,DirtRoad
road,8590,3730,DirtRoad
road,3730,19952,DirtRoad
road,19952,5617,DirtRoad
road,5617,19945,DirtRoad
