kind,a,b,def
river,11343,14568,HugeRiver
river,11469,16883,Creek
river,11470,16957,Creek
river,11912,11913,River
river,11912,15161,River
river,11913,18371,River
river,11914,15156,Creek
river,11915,17328,Creek
river,11916,11917,LargeRiver
river,11924,15173,River
river,11924,11926,River
river,11926,11927,River
river,11927,18408,River
river,11937,11939,Creek
river,11938,11939,Creek
river,11940,11941,Creek
river,11943,11947,Creek
river,11946,11947,Creek
river,11961,21323,Creek
river,11966,11967,LargeRiver
river,11969,11970,Creek
river,11970,21330,Creek
river,11971,21408,Creek
river,12453,12454,Creek
river,12464,12465,Creek
river,12465,12469,Creek
river,12624,12625,HugeRiver
river,12625,12626,HugeRiver
river,14319,14323,Creek
river,14322,14323,Creek
river,14324,14326,Creek
river,14327,19482,Creek
river,14328,14329,Creek
river,14329,14330,Creek
river,14330,14331,Creek
river,14333,21318,Creek
river,14343,14344,LargeRiver
river,14344,14345,River
river,14564,14569,HugeRiver
river,14568,14569,HugeRiver
river,14570,14571,LargeRiver
river,15124,15125,Creek
river,15125,15127,Creek
river,15152,15153,River
river,15155,15157,Creek
river,15160,15161,Creek
river,15173,15175,River
river,15179,21438,Creek
river,16489,16490,River
river,16726,16727,River
river,16869,16871,Creek
river,16882,16883,Creek
river,16882,16884,Creek
river,16897,16898,Creek
river,17294,17295,Creek
river,17295,17296,Creek
river,17304,17305,Creek
river,17326,17328,Creek
river,17342,17343,LargeRiver
river,18243,18247,HugeRiver
river,18368,18369,HugeRiver
river,18368,18371,River
river,18375,18376,HugeRiver
river,18385,18404,River
river,18398,18399,River
river,19361,19404,HugeRiver
river,19389,19391,HugeRiver
river,19390,19391,HugeRiver
river,21309,21316,Creek
river,21317,21318,Creek
river,21320,21321,Creek
river,21322,21324,Creek
river,21324,21325,Creek
river,21331,21406,LargeRiver
river,21406,21408,LargeRiver
river,21434,21435,Creek
road,6474,11335,StoneRoad
road,11335,675,StoneRoad
road,675,11332,DirtRoad
road,16898,3222,StoneRoad
road,16898,16902,StoneRoad
road,3222,8082,StoneRoad
road,8082,133,StoneRoad
road,2920,15086,StoneRoad
road,2920,7778,DirtRoad
road,15086,15088,StoneRoad
road,15086,6987,DirtRoad
road,15088,15089,StoneRoad
road,15088,11851,DirtRoad
road,1046,13559,StoneRoad
road,13559,21726,StoneRoad
road,21726,2407,StoneRoad
road,2407,21722,DirtRoad
road,11503,11501,StoneRoad
road,11501,6640,StoneRoad
road,6640,16882,StoneRoad
road,6640,14742,StoneRoad
road,16882,1600,StoneRoad
road,18267,18268,StoneRoad
road,18267,8310,StoneRoad
road,18267,1831,DirtRoad
road,18268,4528,StoneRoad
road,4528,9386,StoneRoad
road,9386,4526,StoneRoad
road,4526,12623,StoneRoad
road,4526,12624,DirtRoad
road,4366,17297,StoneRoad
road,4366,9224,StoneRoad
road,4366,17296,DirtRoad
road,17297,17299,StoneRoad
road,17299,7086,StoneRoad
road,7086,11947,StoneRoad
road,7722,14739,StoneRoad
road,7722,73,DirtRoad
road,14739,14738,StoneRoad
road,14738,14742,StoneRoad
road,14738,6639,StoneRoad
road,12469,12468,StoneRoad
road,12469,12476,DirtRoad
road,12468,4376,StoneRoad
road,4376,17347,StoneRoad
road,17347,17343,StoneRoad
road,17343,1677,StoneRoad
road,133,8079,StoneRoad
road,8079,16881,StoneRoad
road,16881,1600,StoneRoad
road,1600,16880,StoneRoad
road,9224,324,StoneRoad
road,324,9228,StoneRoad
road,9228,17345,StoneRoad
road,17345,1677,StoneRoad
road,8501,203,StoneRoad
road,8501,3641,DirtRoad
road,203,8498,StoneRoad
road,8498,3638,StoneRoad
road,3638,19393,StoneRoad
road,3638,19419,DirtRoad
road,19393,19392,StoneRoad
road,19392,6486,StoneRoad
road,19392,19390,DirtRoad
road,7497,36,StoneRoad
road,36,7501,StoneRoad
road,7501,2641,StoneRoad
road,2641,13408,StoneRoad
road,13408,13409,StoneRoad
road,13409,13411,StoneRoad
road,13409,10154,DirtRoad
road,13411,18250,StoneRoad
road,6639,14736,StoneRoad
road,14736,14735,StoneRoad
road,14735,6637,StoneRoad
road,6637,11496,StoneRoad
road,11496,11494,StoneRoad
road,11494,6634,DirtRoad
road,8310,171,StoneRoad
road,171,8306,StoneRoad
road,8306,18249,StoneRoad
road,18249,1828,StoneRoad
road,1828,18250,StoneRoad
road,3226,8084,StoneRoad
road,3226,16922,DirtRoad
road,8084,3224,StoneRoad
road,3224,16909,StoneRoad
road,16909,16908,StoneRoad
road,16908,6654,StoneRoad
road,6654,16902,StoneRoad
road,19200,7003,StoneRoad
road,19200,19201,DirtRoad
road,7003,11863,StoneRoad
road,7003,11862,StoneRoad
road,11863,11861,StoneRoad
road,11861,17244,StoneRoad
road,17244,17242,StoneRoad
road,17242,17243,StoneRoad
road,17243,6979,StoneRoad
road,6979,11839,StoneRoad
road,12623,12622,StoneRoad
road,12622,4520,StoneRoad
road,4520,9380,StoneRoad
road,9380,9381,StoneRoad
road,9381,18203,StoneRoad
road,18203,1820,StoneRoad
road,1820,18205,StoneRoad
road,1820,18201,DirtRoad
road,15089,6992,StoneRoad
road,6992,11852,StoneRoad
road,11852,11855,StoneRoad
road,11855,6994,StoneRoad
road,6994,19188,StoneRoad
road,19188,19187,StoneRoad
road,19187,4686,StoneRoad
road,19187,1984,StoneRoad
road,11862,11858,StoneRoad
road,11858,19195,StoneRoad
road,19195,1985,StoneRoad
road,1985,19192,StoneRoad
road,19192,19185,StoneRoad
road,19185,1984,StoneRoad
road,135,8095,StoneRoad
road,135,8091,DirtPath
road,8095,16958,StoneRoad
road,16958,16960,StoneRoad
road,16960,6612,StoneRoad
road,6612,11470,StoneRoad
road,11470,11471,StoneRoad
road,11471,6611,StoneRoad
road,6611,16880,StoneRoad
road,17209,3274,StoneRoad
road,17209,1654,DirtRoad
road,3274,17211,StoneRoad
road,17211,3275,StoneRoad
road,3275,17217,StoneRoad
road,3275,17216,DirtRoad
road,17217,17221,StoneRoad
road,17221,6977,StoneRoad
road,6977,11838,StoneRoad
road,11838,11839,StoneRoad
road,12868,4742,StoneRoad
road,12868,12867,DirtRoad
road,12868,931,DirtRoad
road,4742,9604,StoneRoad
road,9604,9605,StoneRoad
road,9605,4745,StoneRoad
road,4745,19502,StoneRoad
road,19502,19503,StoneRoad
road,19503,3657,StoneRoad
road,3657,19514,StoneRoad
road,3657,8516,DirtPath
road,19514,19519,StoneRoad
road,19519,19518,DirtRoad
road,780,11964,StoneRoad
road,780,11965,DirtRoad
road,11964,19494,StoneRoad
road,19494,2035,StoneRoad
road,2035,19492,StoneRoad
road,19492,19479,StoneRoad
road,19479,19483,StoneRoad
road,19479,19478,DirtRoad
road,19483,6230,StoneRoad
road,6230,14327,StoneRoad
road,14327,1174,StoneRoad
road,1011,13350,StoneRoad
road,1011,13351,DirtRoad
road,1011,13346,DirtPath
road,13350,10125,StoneRoad
road,10125,474,StoneRoad
road,474,10127,StoneRoad
road,10127,18210,StoneRoad
road,18210,1821,StoneRoad
road,1821,18206,StoneRoad
road,1821,18208,DirtRoad
road,18206,18205,StoneRoad
road,18206,18208,DirtRoad
road,21434,7111,DirtRoad
road,21434,21435,DirtRoad
road,7111,11971,DirtRoad
road,11971,11970,DirtRoad
road,11970,7109,DirtRoad
road,7109,21325,DirtRoad
road,21325,21321,DirtRoad
road,21321,3958,DirtRoad
road,3958,21313,DirtRoad
road,21313,21312,DirtRoad
road,21312,11965,DirtRoad
road,21765,21764,DirtRoad
road,21765,21767,DirtRoad
road,21764,4034,DirtRoad
road,4034,8894,DirtRoad
road,8894,4039,DirtRoad
road,4039,21789,DirtRoad
road,21789,21793,DirtRoad
road,21793,6718,DirtRoad
road,6718,16926,DirtRoad
road,16926,1607,DirtRoad
road,1607,16922,DirtRoad
road,1607,16927,DirtRoad
road,16927,16928,DirtRoad
road,16928,1608,DirtRoad
road,1608,16932,DirtRoad
road,16932,6725,DirtRoad
road,6725,11586,DirtRoad
road,11586,11587,DirtRoad
road,11587,6727,DirtRoad
road,6727,17000,DirtRoad
road,17000,17001,DirtRoad
road,17001,3240,DirtRoad
road,17001,17005,DirtRoad
road,3240,17006,DirtRoad
road,12828,4730,DirtRoad
road,12828,12829,DirtRoad
road,4730,9590,DirtRoad
road,9590,4734,DirtRoad
road,4734,19474,DirtRoad
road,19474,19472,DirtRoad
road,19472,3653,DirtRoad
road,3653,19478,DirtRoad
road,11332,14574,DirtRoad
road,14574,14575,DirtRoad
road,14575,6465,DirtRoad
road,6465,11324,DirtRoad
road,11324,674,DirtRoad
road,674,11328,DirtRoad
road,11328,6468,DirtRoad
road,6468,19420,DirtRoad
road,19420,19419,DirtRoad
road,165,8272,DirtRoad
road,165,8275,DirtRoad
road,165,8274,DirtPath
road,8272,18039,DirtRoad
road,18039,1793,DirtRoad
road,1793,18040,DirtRoad
road,18040,10135,DirtRoad
road,10135,475,DirtRoad
road,475,10131,DirtRoad
road,10131,13368,DirtRoad
road,13368,1014,DirtRoad
road,1014,13364,DirtRoad
road,13364,13351,DirtRoad
road,12476,866,DirtRoad
road,866,12479,DirtRoad
road,12479,9230,DirtRoad
road,9230,325,DirtRoad
road,325,9235,DirtRoad
road,9235,17200,DirtRoad
road,17200,1653,DirtRoad
road,1653,17203,DirtRoad
road,17203,17204,DirtRoad
road,17204,1654,DirtRoad
road,1654,17207,DirtRoad
road,7778,7779,DirtRoad
road,7779,2919,DirtRoad
road,2919,15076,DirtRoad
road,2919,15074,DirtRoad
road,15076,15077,DirtRoad
road,15076,15074,DirtRoad
road,15077,6969,DirtRoad
road,6969,17219,DirtRoad
road,17219,17216,DirtRoad
road,19201,7008,DirtRoad
road,7008,19205,DirtRoad
road,19205,19206,DirtRoad
road,19206,15107,DirtRoad
road,15107,15108,DirtRoad
road,15108,7023,DirtRoad
road,7023,15126,DirtRoad
road,15126,15127,DirtRoad
road,15127,7017,DirtRoad
road,7017,11877,DirtRoad
road,7017,19127,DirtPath
road,11877,766,DirtRoad
road,766,11880,DirtRoad
road,11880,21401,DirtRoad
road,11880,7020,DirtRoad
road,12829,2544,DirtRoad
road,2544,12831,DirtRoad
road,12831,12832,DirtRoad
road,12832,4700,DirtRoad
road,4700,12802,DirtRoad
road,12802,12803,DirtRoad
road,12803,4706,DirtRoad
road,4706,9566,DirtRoad
road,9566,9568,DirtRoad
road,9568,4709,DirtRoad
road,4709,19390,DirtRoad
road,17296,17295,DirtRoad
road,17295,3288,DirtRoad
road,3288,8147,DirtRoad
road,8147,8146,DirtRoad
road,8146,17283,DirtRoad
road,17283,1667,DirtRoad
road,1667,17285,DirtRoad
road,17285,21432,DirtRoad
road,21432,2358,DirtRoad
road,2358,21428,DirtRoad
road,21428,3979,DirtRoad
road,21428,3978,DirtRoad
road,3979,21435,DirtRoad
road,73,7719,DirtRoad
road,7719,14727,DirtRoad
road,14727,1241,DirtRoad
road,1241,14731,DirtRoad
road,14731,20422,DirtRoad
road,20422,2190,DirtRoad
road,2190,20421,DirtRoad
road,20421,8669,DirtRoad
road,8669,231,DirtRoad
road,231,8667,DirtPath
road,8667,20396,DirtPath
road,20396,2186,DirtPath
road,2186,20399,DirtRoad
road,2186,20400,DirtPath
road,20399,4883,DirtRoad
road,3978,21422,DirtRoad
road,21422,21424,DirtRoad
road,21424,7032,DirtRoad
road,7032,11890,DirtRoad
road,11890,11891,DirtRoad
road,11891,7031,DirtRoad
road,7031,21398,DirtRoad
road,21398,2353,DirtRoad
road,2353,21401,DirtRoad
road,3641,19408,DirtRoad
road,19408,19409,DirtRoad
road,19409,11316,DirtRoad
road,11316,11317,DirtRoad
road,11317,11313,DirtRoad
road,11313,14550,DirtRoad
road,14550,14549,DirtRoad
road,14549,6451,DirtRoad
road,6451,11310,DirtRoad
road,11310,11309,DirtRoad
road,11309,6449,DirtRoad
road,6449,18415,DirtRoad
road,18415,18414,DirtRoad
road,18414,7067,DirtRoad
road,7067,11927,DirtRoad
road,7067,18409,DirtRoad
road,12624,12625,DirtRoad
road,12625,2510,DirtRoad
road,2510,12627,DirtRoad
road,12627,12631,DirtRoad
road,12631,4545,DirtRoad
road,4545,9409,DirtRoad
road,9409,9408,DirtRoad
road,9408,4548,DirtRoad
road,4548,18381,DirtRoad
road,18381,18380,DirtRoad
road,18380,3470,DirtRoad
road,3470,18405,DirtRoad
road,18405,18409,DirtRoad
road,3416,18061,DirtRoad
road,3416,18063,DirtRoad
road,18061,1796,DirtRoad
road,18061,18060,DirtRoad
road,1796,18059,DirtRoad
road,1796,18060,DirtRoad
road,18059,4497,DirtRoad
road,4497,12605,DirtRoad
road,12605,12604,DirtRoad
road,12604,2507,DirtRoad
road,2507,12596,DirtRoad
road,2507,7369,DirtRoad
road,12596,12598,DirtRoad
road,12598,4484,DirtRoad
road,4484,12586,DirtRoad
road,12586,12587,DirtRoad
road,12587,18030,DirtRoad
road,18030,1791,DirtRoad
road,1791,18026,DirtRoad
road,18026,8275,DirtRoad
road,18026,3411,DirtRoad
road,8275,3411,DirtRoad
road,1831,18270,DirtRoad
road,18270,11814,DirtRoad
road,11814,755,DirtRoad
road,755,11811,DirtRoad
road,11811,15042,DirtRoad
road,15042,1293,DirtRoad
road,1293,15038,DirtRoad
road,1293,15043,DirtPath
road,15038,15037,DirtRoad
road,15037,1292,DirtRoad
road,1292,15034,DirtRoad
road,15034,11797,DirtRoad
road,11797,752,DirtRoad
road,752,11793,DirtRoad
road,11793,17207,DirtRoad
road,21767,5099,DirtRoad
road,5099,21689,DirtRoad
road,21689,21688,DirtRoad
road,21688,21657,DirtRoad
road,21657,21656,DirtRoad
road,21656,21661,DirtRoad
road,21661,5105,DirtRoad
road,5105,9967,DirtRoad
road,5105,9965,DirtPath
road,9967,9966,DirtRoad
road,9966,5106,DirtRoad
road,5106,21706,DirtRoad
road,21706,4024,DirtRoad
road,4024,8884,DirtRoad
road,8884,8882,DirtRoad
road,8882,4023,DirtRoad
road,4023,21722,DirtRoad
road,6634,20700,DirtRoad
road,20700,20699,DirtRoad
road,20699,20698,DirtRoad
road,20698,20685,DirtRoad
road,20685,2234,DirtRoad
road,2234,20688,DirtRoad
road,20688,4949,DirtRoad
road,4949,9811,DirtRoad
road,9811,9810,DirtRoad
road,9810,4950,DirtRoad
road,4950,20763,DirtRoad
road,20763,20762,DirtRoad
road,20762,3867,DirtRoad
road,3867,20757,DirtRoad
road,3867,8728,DirtPath
road,20757,2246,DirtRoad
road,2246,20760,DirtRoad
road,20760,11779,DirtRoad
road,11779,6918,DirtPath
road,17006,17010,DirtRoad
road,17006,17005,DirtRoad
road,17010,6732,DirtRoad
road,6732,19656,DirtRoad
road,19656,19657,DirtRoad
road,19657,3682,DirtRoad
road,3682,8542,DirtRoad
road,8542,8544,DirtRoad
road,8544,3685,DirtRoad
road,3685,19647,DirtRoad
road,3685,8545,DirtPath
road,3685,19671,DirtPath
road,19647,19651,DirtRoad
road,19651,4760,DirtRoad
road,4760,12858,DirtRoad
road,12858,12859,DirtRoad
road,12859,12860,DirtRoad
road,12860,12861,DirtRoad
road,12861,2550,DirtRoad
road,2550,12867,DirtRoad
road,12867,931,DirtRoad
road,528,10452,DirtRoad
road,528,10451,DirtPath
road,10452,21281,DirtRoad
road,21281,2333,DirtRoad
road,21281,21282,DirtRoad
road,2333,21279,DirtRoad
road,21279,21286,DirtRoad
road,21286,21284,DirtRoad
road,21284,3955,DirtRoad
road,3955,21291,DirtRoad
road,21291,21290,DirtRoad
road,21290,5663,DirtRoad
road,5663,10523,DirtRoad
road,10523,10522,DirtRoad
road,10522,5664,DirtRoad
road,5664,21388,DirtRoad
road,21388,21386,DirtRoad
road,21386,3972,DirtRoad
road,3972,21392,DirtRoad
road,21392,21393,DirtRoad
road,21393,7020,DirtRoad
road,13662,10420,DirtRoad
road,13662,13658,DirtRoad
road,10420,523,DirtRoad
road,523,10422,DirtRoad
road,10422,20207,DirtRoad
road,20207,2154,DirtRoad
road,2154,20205,DirtRoad
road,20205,5568,DirtRoad
road,20205,3775,DirtRoad
road,5568,10428,DirtRoad
road,10428,10429,DirtRoad
road,10429,5564,DirtRoad
road,5564,13672,DirtRoad
road,13672,13670,DirtRoad
road,13670,2689,DirtRoad
road,2689,13695,DirtRoad
road,13695,13694,DirtRoad
road,13694,5595,DirtRoad
road,5595,10455,DirtRoad
road,10455,5594,DirtRoad
road,5594,21282,DirtRoad
road,20807,20806,DirtRoad
road,20806,6204,DirtRoad
road,6204,11064,DirtRoad
road,11064,630,DirtRoad
road,630,11060,DirtRoad
road,11060,14309,DirtRoad
road,14309,14308,DirtRoad
road,14308,2791,DirtRoad
road,2791,7651,DirtRoad
road,7651,7650,DirtRoad
road,7650,7649,DirtRoad
road,7649,14288,DirtRoad
road,14288,1168,DirtRoad
road,1168,14291,DirtRoad
road,14291,11042,DirtRoad
road,11042,627,DirtRoad
road,627,11047,DirtRoad
road,11047,6186,DirtRoad
road,6186,16438,DirtRoad
road,16438,16439,DirtRoad
road,16439,9077,DirtRoad
road,16439,16437,DirtRoad
road,11851,761,DirtRoad
road,11851,6987,DirtRoad
road,761,11848,DirtRoad
road,11848,18629,DirtRoad
road,18629,1891,DirtRoad
road,1891,18630,DirtRoad
road,18630,12108,DirtRoad
road,12108,804,DirtRoad
road,804,12104,DirtRoad
road,12104,15353,DirtRoad
road,15353,1345,DirtRoad
road,1345,15350,DirtRoad
road,15350,15331,DirtRoad
road,15331,1341,DirtRoad
road,1341,15328,DirtRoad
road,1341,15330,DirtPath
road,15328,7227,DirtRoad
road,7227,12087,DirtRoad
road,12087,7226,DirtRoad
road,7226,17538,DirtRoad
road,17538,17537,DirtRoad
road,17537,7224,DirtRoad
road,7224,12082,DirtRoad
road,7369,7368,DirtRoad
road,7368,2508,DirtRoad
road,2508,12613,DirtRoad
road,12613,12612,DirtRoad
road,12612,4514,DirtRoad
road,4514,18175,DirtRoad
road,4514,18174,DirtPath
road,18175,18171,DirtRoad
road,18171,18178,DirtRoad
road,18178,18176,DirtRoad
road,18176,18177,DirtRoad
road,18177,18184,DirtRoad
road,18184,1817,DirtRoad
road,1817,18187,DirtRoad
road,18187,10226,DirtRoad
road,10226,491,DirtRoad
road,491,10231,DirtRoad
road,491,10230,DirtRoad
road,10231,5371,DirtRoad
road,5371,19518,DirtRoad
road,5371,10230,DirtRoad
road,3775,8631,DirtRoad
road,8631,8630,DirtRoad
road,8630,3770,DirtRoad
road,3770,20185,DirtRoad
road,20185,20184,DirtRoad
road,20184,4876,DirtRoad
road,4876,12978,DirtRoad
road,12978,4875,DirtRoad
road,12978,949,DirtPath
road,4875,12973,DirtRoad
road,12973,12969,DirtPath
road,12973,12972,DirtPath
road,12969,2567,DirtPath
road,2567,12967,DirtRoad
road,12967,947,DirtRoad
road,947,12964,DirtRoad
road,12964,9727,DirtRoad
road,9727,407,DirtRoad
road,9727,9723,DirtRoad
road,407,9724,DirtRoad
road,9724,4865,DirtRoad
road,4865,20290,DirtPath
road,17901,17905,DirtRoad
road,17901,8249,DirtRoad
road,17905,6089,DirtRoad
road,6089,10950,DirtRoad
road,10950,10951,DirtRoad
road,10951,6091,DirtRoad
road,6091,17978,DirtRoad
road,17978,3398,DirtRoad
road,3398,8258,DirtRoad
road,8258,8263,DirtRoad
road,8263,8262,DirtRoad
road,8262,3401,DirtRoad
road,3401,17968,DirtRoad
road,17968,17969,DirtRoad
road,17969,6061,DirtRoad
road,6061,14158,DirtRoad
road,14158,14156,DirtRoad
road,14156,2764,DirtRoad
road,2764,7625,DirtRoad
road,7625,2765,DirtRoad
road,7625,57,DirtRoad
road,2765,14152,DirtRoad
road,14152,14153,DirtRoad
road,14153,6045,DirtRoad
road,6045,17615,DirtRoad
road,17615,17612,DirtRoad
road,17612,3341,DirtRoad
road,3341,8200,DirtRoad
road,57,7627,DirtRoad
road,7627,14132,DirtRoad
road,14132,1142,DirtRoad
road,1142,14135,DirtRoad
road,14135,16422,DirtRoad
road,16422,1523,DirtRoad
road,1523,16418,DirtRoad
road,16418,8005,DirtRoad
road,8005,120,DirtRoad
road,120,8000,DirtRoad
road,8000,16407,DirtRoad
road,16407,1521,DirtRoad
road,1521,16409,DirtRoad
road,16409,16452,DirtRoad
road,16452,1528,DirtRoad
road,1528,16448,DirtRoad
road,16448,8009,DirtRoad
road,8009,8008,DirtRoad
road,8008,3147,DirtRoad
road,3147,16437,DirtRoad
road,18063,3417,DirtRoad
road,3417,18087,DirtRoad
road,18087,1801,DirtRoad
road,1801,18090,DirtRoad
road,18090,13427,DirtRoad
road,13427,1024,DirtRoad
road,1024,13424,DirtRoad
road,1024,13428,DirtPath
road,13424,2645,DirtRoad
road,2645,13431,DirtRoad
road,13431,2643,DirtRoad
road,2643,13419,DirtRoad
road,13419,1023,DirtRoad
road,1023,13420,DirtRoad
road,13420,10183,DirtRoad
road,10183,10182,DirtRoad
road,10182,5322,DirtRoad
road,5322,17853,DirtRoad
road,17853,17852,DirtRoad
road,17852,3382,DirtRoad
road,3382,17865,DirtRoad
road,17865,17869,DirtRoad
road,17869,5405,DirtRoad
road,5405,10266,DirtRoad
road,10266,10267,DirtRoad
road,10267,5407,DirtRoad
road,5407,17881,DirtRoad
road,17881,3386,DirtRoad
road,3386,8247,DirtRoad
road,8247,161,DirtRoad
road,161,8249,DirtRoad
road,13658,2682,DirtPath
road,13658,1063,DirtPath
road,2682,7541,DirtRoad
road,7541,7540,DirtRoad
road,7540,2680,DirtRoad
road,2680,13641,DirtRoad
road,13641,13640,DirtRoad
road,13640,5541,DirtRoad
road,5541,10401,DirtRoad
road,10401,10400,DirtRoad
road,10400,5543,DirtRoad
road,5543,19939,DirtRoad
road,19939,19935,DirtRoad
road,19935,3728,DirtRoad
road,3728,19928,DirtRoad
road,3728,8593,DirtPath
road,19928,2108,DirtRoad
road,2108,19930,DirtRoad
road,19930,12931,DirtRoad
road,12931,12929,DirtRoad
road,12931,4828,DirtPath
road,12929,4808,DirtRoad
road,4808,12909,DirtRoad
road,12909,12908,DirtRoad
road,12908,12913,DirtRoad
road,12913,4815,DirtRoad
road,4815,9679,DirtRoad
road,9679,4819,DirtRoad
road,4819,20118,DirtRoad
road,20118,20119,DirtRoad
road,20119,4842,DirtRoad
road,4842,20123,DirtRoad
road,20123,20124,DirtRoad
road,20124,5914,DirtRoad
road,5914,10775,DirtRoad
road,10775,10772,DirtRoad
road,10772,5912,DirtRoad
