kind,a,b,def
river,4035,21772,Creek
river,4127,15857,Creek
river,4247,9107,Creek
river,4248,16624,Creek
river,4268,12366,Creek
river,4364,12462,Creek
river,4378,17304,River
river,4511,9371,Creek
river,4526,18247,LargeRiver
river,4546,9404,River
river,4549,12646,Creek
river,4550,12648,Creek
river,4552,12654,Creek
river,4554,18391,Creek
river,4555,9415,Creek
river,4682,9542,Creek
river,4685,19142,Creek
river,4714,9574,Creek
river,4728,9587,Creek
river,4845,9704,River
river,4849,20225,HugeRiver
river,4852,20146,Creek
river,4855,9715,River
river,4874,12972,LargeRiver
river,4917,13027,Creek
river,4923,13033,Creek
river,4927,9786,Creek
river,4928,13037,Creek
river,4936,9797,Creek
river,4939,20700,Creek
river,5028,21335,River
river,5037,13147,River
river,5038,21299,River
river,5042,21342,River
river,5043,13128,River
river,5106,21695,Creek
river,5107,21707,Creek
river,5211,10071,River
river,5212,15532,River
river,5235,13333,River
river,5237,10097,River
river,5243,10103,LargeRiver
river,5244,15556,LargeRiver
river,5256,15534,River
river,5288,13396,LargeRiver
river,5291,10151,LargeRiver
river,5312,13413,River
river,5313,13445,River
river,5325,17831,River
river,5351,15595,Creek
river,5498,15919,Creek
river,5554,20153,Creek
river,5556,20197,River
river,5565,10425,River
river,5569,20213,River
river,5573,15816,River
river,5574,15822,Creek
river,5576,20215,Creek
river,5585,20357,LargeRiver
river,5593,13690,Creek
river,5594,13692,River
river,5642,13746,Creek
river,5662,21270,River
river,5699,20586,Creek
river,5782,16093,HugeRiver
river,5830,13932,HugeRiver
river,5846,20671,HugeRiver
river,6212,11072,River
river,6213,16486,River
river,6231,14330,Creek
river,6234,21317,Creek
river,6235,14333,Creek
river,6237,14335,River
river,6239,11096,Creek
river,6350,11211,LargeRiver
river,6377,19308,Creek
river,6441,11305,Creek
river,6442,18396,Creek
river,6448,18399,Creek
river,6450,11309,Creek
river,6470,11330,Creek
river,6474,16726,Creek
river,6486,11347,Creek
river,6513,18154,Creek
river,6514,11374,Creek
river,6519,18191,Creek
river,6521,18162,Creek
river,6634,20701,HugeRiver
river,7017,11877,Creek
river,7023,15126,Creek
river,7052,11912,Creek
river,7053,18371,Creek
river,7055,11916,River
river,7057,18368,River
river,7060,18372,Creek
river,7080,21436,Creek
river,7100,15204,Creek
river,7102,15205,Creek
river,7103,19488,Creek
river,7111,21408,River
river,7342,7343,Creek
river,7343,2484,River
river,7365,14,River
river,7367,12596,River
river,7370,2510,River
river,7371,7370,River
river,7427,7428,Creek
river,7428,7429,LargeRiver
river,7429,2565,LargeRiver
river,7439,26,Creek
river,7440,13047,Creek
river,7512,2653,Creek
river,7544,2684,Creek
river,7546,7544,Creek
river,7548,7549,River
river,7549,2685,River
river,7574,2714,Creek
river,7590,2730,HugeRiver
river,7591,7590,HugeRiver
river,7652,2792,Creek
river,7653,7652,Creek
river,7678,14462,Creek
river,7681,66,Creek
river,7702,70,Creek
river,7705,14624,Creek
river,7862,3003,Creek
river,7865,7866,Creek
river,7866,7867,Creek
river,7867,7862,Creek
river,7904,3044,Creek
river,7906,7904,Creek
river,7907,7906,Creek
river,7908,7909,Creek
river,7909,3045,Creek
river,7918,3057,Creek
river,7919,7918,Creek
river,7921,7919,Creek
river,7941,3081,Creek
river,7944,7941,Creek
river,7950,3090,HugeRiver
river,7951,7950,HugeRiver
river,8149,17270,Creek
river,8150,8151,River
river,8151,3294,River
river,8266,3406,River
river,8268,8266,River
river,8330,8331,Creek
river,8331,3471,Creek
river,8334,8330,Creek
river,8458,8459,Creek
river,8459,19148,Creek
river,8482,3624,Creek
river,8510,3650,Creek
river,8512,3651,Creek
river,8630,8632,River
river,8631,8630,River
river,8632,3772,River
river,8636,8639,HugeRiver
river,8637,8636,HugeRiver
river,8639,20228,HugeRiver
river,8657,3796,LargeRiver
river,8659,8657,LargeRiver
river,8709,3849,HugeRiver
river,8713,8709,HugeRiver
river,8811,8815,River
river,8812,8813,Creek
river,8813,3953,Creek
river,8815,3954,River
river,8816,3957,Creek
river,8818,256,Creek
river,9094,16505,Creek
river,9097,302,Creek
river,9107,4248,Creek
river,9128,4268,Creek
river,9130,9128,Creek
river,9131,9130,Creek
river,9371,348,River
river,9373,12610,River
river,9404,9405,River
river,9405,12630,River
river,9406,9404,Creek
river,9407,354,Creek
river,9413,4552,Creek
river,9415,9413,Creek
river,9542,377,Creek
river,9547,4685,Creek
river,9572,382,Creek
river,9588,9587,Creek
river,9704,9709,River
river,9709,4849,River
river,9710,9712,Creek
river,9711,9710,Creek
river,9712,4852,Creek
river,9713,20148,River
river,9715,9713,River
river,9777,4917,Creek
river,9778,9777,Creek
river,9783,4923,Creek
river,9786,9783,Creek
river,9797,9799,Creek
river,9799,4939,Creek
river,10070,5212,River
river,10071,10070,River
river,10096,5235,River
river,10097,10096,River
river,10102,5244,LargeRiver
river,10103,10102,LargeRiver
river,10150,5288,LargeRiver
river,10151,10150,LargeRiver
river,10306,21709,Creek
river,10319,506,Creek
river,10320,21725,Creek
river,10415,5554,Creek
river,10425,10427,River
river,10426,20209,River
river,10427,10426,River
river,11072,6213,River
river,11073,16487,Creek
river,11074,632,Creek
river,11091,6231,Creek
river,11094,6235,Creek
river,11095,14332,Creek
river,11096,11097,River
river,11097,6237,River
river,11180,11185,Creek
river,11181,11180,Creek
river,11183,650,LargeRiver
river,11185,14422,LargeRiver
river,11211,655,LargeRiver
river,11213,21252,LargeRiver
river,11215,655,River
river,11302,6442,Creek
river,11304,11302,Creek
river,11305,11304,Creek
river,11308,6448,Creek
river,11309,11308,Creek
river,11310,11309,Creek
river,11330,675,Creek
river,11334,6474,Creek
river,11342,11343,Creek
river,11343,14568,Creek
river,11347,11342,Creek
river,11372,6513,Creek
river,11374,11372,Creek
river,11877,766,Creek
river,11878,21397,Creek
river,11912,7053,Creek
river,11913,18371,Creek
river,11915,772,Creek
river,11916,11917,River
river,11917,7057,River
river,11927,18408,Creek
river,11938,7080,Creek
river,11939,11938,Creek
river,11963,7102,Creek
river,11964,11963,Creek
river,12194,819,Creek
river,12199,15574,Creek
river,12334,9097,Creek
river,12366,847,Creek
river,12462,12463,Creek
river,12463,2483,Creek
river,12476,12480,River
river,12480,4378,River
river,12596,886,River
river,12601,17986,River
river,12608,12609,River
river,12609,7365,River
river,12610,12608,River
river,12624,4526,LargeRiver
river,12625,12624,LargeRiver
river,12626,12625,River
river,12627,2510,Creek
river,12630,891,River
river,12644,2511,Creek
river,12646,12644,Creek
river,12648,12649,Creek
river,12649,2514,Creek
river,12650,2514,Creek
river,12654,12650,Creek
river,12769,12770,Creek
river,12770,12772,Creek
river,12772,12773,Creek
river,12773,4682,Creek
river,12945,12946,LargeRiver
river,12946,4849,LargeRiver
river,12972,12973,LargeRiver
river,12973,2568,LargeRiver
river,13023,2578,Creek
river,13026,13023,Creek
river,13027,13026,Creek
river,13032,4928,Creek
river,13033,13032,Creek
river,13037,13039,Creek
river,13039,4936,Creek
river,13047,961,Creek
river,13051,20686,Creek
river,13128,5042,River
river,13146,5043,River
river,13147,13146,River
river,13153,21262,Creek
river,13310,5211,River
river,13311,13310,River
river,13329,2625,River
river,13333,13329,River
river,13394,2641,LargeRiver
river,13396,13394,LargeRiver
river,13412,2642,River
river,13413,13412,River
river,13419,2643,River
river,13431,1025,River
river,13435,5325,River
river,13445,5312,River
river,13454,1029,Creek
river,13459,15598,Creek
river,13477,2652,Creek
river,13665,13666,River
river,13666,5569,River
river,13668,5576,Creek
river,13669,13668,Creek
river,13688,2687,Creek
river,13690,13688,Creek
river,13692,13693,River
river,13693,2688,River
river,13746,13747,Creek
river,13747,15850,Creek
river,13847,16062,Creek
river,13849,1094,Creek
river,13929,2729,HugeRiver
river,13932,13929,HugeRiver
river,13944,5846,HugeRiver
river,13945,13944,HugeRiver
river,14312,14313,River
river,14313,6212,River
river,14318,2792,Creek
river,14319,2792,Creek
river,14322,1173,Creek
river,14324,2793,Creek
river,14325,7653,Creek
river,14330,14331,Creek
river,14331,2795,Creek
river,14332,1175,Creek
river,14333,1175,Creek
river,14335,2795,River
river,14337,2796,River
river,14343,14344,River
river,14344,6212,River
river,14422,14423,LargeRiver
river,14423,6350,LargeRiver
river,14462,1197,Creek
river,14467,16570,Creek
river,14475,2821,Creek
river,14479,1199,Creek
river,14540,6441,Creek
river,14564,2835,Creek
river,14568,14569,Creek
river,14569,14564,Creek
river,14570,14571,Creek
river,14571,6470,Creek
river,14606,2840,Creek
river,14624,1224,Creek
river,14627,6519,Creek
river,15076,15069,Creek
river,15126,15127,Creek
river,15127,7017,Creek
river,15201,15200,Creek
river,15204,1320,Creek
river,15524,5243,LargeRiver
river,15525,15524,LargeRiver
river,15530,2994,River
river,15531,2994,River
river,15532,15531,River
river,15534,15530,River
river,15554,3001,LargeRiver
river,15556,15554,LargeRiver
river,15566,5291,LargeRiver
river,15567,15566,LargeRiver
river,15572,3002,Creek
river,15574,1382,Creek
river,15579,15583,Creek
river,15583,15584,Creek
river,15584,15587,River
river,15587,5313,River
river,15595,3005,Creek
river,15598,15599,Creek
river,15599,5351,Creek
river,15702,10319,Creek
river,15814,5565,River
river,15816,15814,River
river,15822,5573,River
river,15823,15822,Creek
river,15825,15827,Creek
river,15826,15823,Creek
river,15827,15826,Creek
river,15828,5574,Creek
river,15829,15828,Creek
river,15849,7907,Creek
river,15850,1428,Creek
river,15855,7908,Creek
river,15857,1429,Creek
river,15897,15899,Creek
river,15899,4127,Creek
river,15915,3061,Creek
river,15919,15915,Creek
river,16050,5782,HugeRiver
river,16051,16050,HugeRiver
river,16059,3085,Creek
river,16062,1463,Creek
river,16065,3081,HugeRiver
river,16070,3084,HugeRiver
river,16074,16070,HugeRiver
river,16075,16074,HugeRiver
river,16089,3089,HugeRiver
river,16093,16089,HugeRiver
river,16104,5830,HugeRiver
river,16105,16104,HugeRiver
river,16486,1534,River
river,16487,1534,Creek
river,16489,16490,LargeRiver
river,16490,1535,LargeRiver
river,16494,11183,LargeRiver
river,16499,11181,Creek
river,16501,1536,Creek
river,16502,16501,Creek
river,16505,1537,Creek
river,16570,16572,Creek
river,16572,16573,Creek
river,16573,16574,Creek
river,16574,1549,Creek
river,16577,4247,Creek
river,16623,16630,Creek
river,16624,1557,Creek
river,16630,1558,Creek
river,16633,11074,Creek
river,16726,16727,Creek
river,16727,9131,Creek
river,16786,6514,Creek
river,16787,16786,Creek
river,16886,1601,Creek
river,17270,17271,Creek
river,17271,17275,Creek
river,17275,4364,Creek
river,17304,17305,River
river,17305,3290,River
river,17329,7055,River
river,17342,8158,Creek
river,17822,5237,River
river,17823,17822,River
river,17828,3377,River
river,17831,17828,River
river,17985,3409,River
river,17986,1784,River
river,18000,5256,River
river,18001,18000,River
river,18154,18156,Creek
river,18156,6521,Creek
river,18162,18163,Creek
river,18163,4511,Creek
river,18167,9371,River
river,18169,1814,Creek
river,18188,18169,Creek
river,18191,18188,Creek
river,18243,3451,LargeRiver
river,18247,18243,LargeRiver
river,18267,3450,LargeRiver
river,18368,18369,River
river,18369,3468,River
river,18371,18368,Creek
river,18372,18373,Creek
river,18373,18374,Creek
river,18374,1849,Creek
river,18375,18376,River
river,18376,4546,River
river,18377,9406,Creek
river,18383,9407,Creek
river,18385,1850,Creek
river,18388,18389,Creek
river,18389,4549,Creek
river,18391,4550,Creek
river,18392,18394,Creek
river,18394,4554,Creek
river,18396,4555,Creek
river,18398,3473,Creek
river,18399,18398,Creek
river,18404,18385,Creek
river,18408,1854,Creek
river,18411,8334,Creek
river,19142,19143,Creek
river,19143,3597,Creek
river,19148,1978,Creek
river,19149,19151,Creek
river,19155,3599,Creek
river,19173,19180,Creek
river,19177,1982,Creek
river,19180,1983,Creek
river,19183,9542,Creek
river,19197,19204,Creek
river,19202,19177,Creek
river,19203,19202,Creek
river,19204,19203,Creek
river,19306,14479,Creek
river,19308,19306,Creek
river,19309,19308,Creek
river,19314,6377,Creek
river,19349,19351,Creek
river,19351,6486,Creek
river,19372,6450,Creek
river,19373,11310,Creek
river,19390,6486,Creek
river,19469,9588,Creek
river,19485,19484,Creek
river,19486,7095,Creek
river,19488,19486,Creek
river,19489,2034,Creek
river,19490,19489,Creek
river,20146,4845,River
river,20148,20146,River
river,20153,4855,Creek
river,20180,2150,Creek
river,20183,9711,Creek
river,20187,3770,Creek
river,20194,20195,River
river,20195,4855,River
river,20196,4855,River
river,20197,20196,River
river,20198,20200,River
river,20200,5556,River
river,20204,3774,River
river,20205,20204,River
river,20209,20205,River
river,20210,3771,Creek
river,20211,8631,River
river,20213,2155,River
river,20215,20210,Creek
river,20224,3777,HugeRiver
river,20225,20224,HugeRiver
river,20228,2158,HugeRiver
river,20230,16075,HugeRiver
river,20331,20335,LargeRiver
river,20335,4874,LargeRiver
river,20356,3799,LargeRiver
river,20357,20356,LargeRiver
river,20585,4927,Creek
river,20586,20585,Creek
river,20658,6634,HugeRiver
river,20659,20658,HugeRiver
river,20667,3852,HugeRiver
river,20671,20667,HugeRiver
river,20686,2234,Creek
river,20700,20701,Creek
river,21238,5585,LargeRiver
river,21240,21238,LargeRiver
river,21241,21240,LargeRiver
river,21248,21241,LargeRiver
river,21252,2328,LargeRiver
river,21260,8812,Creek
river,21262,2330,Creek
river,21270,21271,River
river,21271,3951,River
river,21279,21283,River
river,21280,21281,Creek
river,21281,5593,Creek
river,21283,5594,River
river,21299,5037,River
river,21307,6239,Creek
river,21317,21318,Creek
river,21318,14333,Creek
river,21325,3960,Creek
river,21329,5038,River
river,21331,21329,River
river,21335,2342,River
river,21336,11215,River
river,21341,5028,River
river,21342,21341,River
river,21381,21385,Creek
river,21382,2350,Creek
river,21385,5662,River
river,21386,21388,Creek
river,21388,21381,Creek
river,21392,3972,Creek
river,21393,21392,Creek
river,21397,21393,Creek
river,21406,21331,River
river,21408,21406,River
river,21434,7111,Creek
river,21436,2359,Creek
river,21665,5107,Creek
river,21666,21665,Creek
river,21667,21666,Creek
river,21674,21667,Creek
river,21706,21693,Creek
river,21707,5106,Creek
river,21709,2404,Creek
road,11537,6677,StoneRoad
road,6677,16922,StoneRoad
road,16922,3226,StoneRoad
road,11537,709,StoneRoad
road,709,11538,StoneRoad
road,11538,6678,StoneRoad
road,6678,21783,StoneRoad
road,21783,4038,StoneRoad
road,4038,8898,StoneRoad
road,11830,758,StoneRoad
road,758,11828,StoneRoad
road,11828,15077,StoneRoad
road,13541,13540,StoneRoad
road,13540,5439,StoneRoad
road,5439,13537,StoneRoad
road,15100,2923,StoneRoad
road,2923,7783,StoneRoad
road,7783,7779,StoneRoad
road,21669,5442,StoneRoad
road,5442,10302,StoneRoad
road,10302,5443,StoneRoad
road,5443,13541,StoneRoad
road,20652,20653,StoneRoad
road,20653,3848,StoneRoad
road,3848,20655,StoneRoad
road,5433,13534,StoneRoad
road,13534,1042,StoneRoad
road,1042,13537,StoneRoad
road,15100,15075,StoneRoad
road,15075,15078,StoneRoad
road,15078,15079,StoneRoad
road,15079,15077,StoneRoad
road,3226,8084,StoneRoad
road,8084,3224,StoneRoad
road,3224,16909,StoneRoad
road,16909,16908,StoneRoad
road,16908,6654,StoneRoad
road,8898,269,StoneRoad
road,269,8894,StoneRoad
road,8894,4034,StoneRoad
road,4034,21769,StoneRoad
road,21769,2414,StoneRoad
road,2414,21765,StoneRoad
road,10282,5424,StoneRoad
road,5424,19565,StoneRoad
road,19565,19566,StoneRoad
road,15626,5381,StoneRoad
road,5381,15624,StoneRoad
road,15624,15622,StoneRoad
road,15622,5355,StoneRoad
road,5433,13524,StoneRoad
road,13524,13523,StoneRoad
road,13523,19566,StoneRoad
road,15626,15628,StoneRoad
road,15628,15629,StoneRoad
road,15629,5422,StoneRoad
road,5422,10282,StoneRoad
road,15818,3042,StoneRoad
road,3042,15813,StoneRoad
road,15813,15812,StoneRoad
road,15812,15815,StoneRoad
road,6654,16902,StoneRoad
road,16902,16898,StoneRoad
road,16898,3222,StoneRoad
road,3222,8081,StoneRoad
road,8081,3221,StoneRoad
road,3221,16887,StoneRoad
road,13541,5444,StoneRoad
road,5444,10304,StoneRoad
road,10304,5447,StoneRoad
road,5447,21667,StoneRoad
road,7779,7778,StoneRoad
road,7778,2920,StoneRoad
road,2920,15086,StoneRoad
road,15086,15088,StoneRoad
road,15088,11851,StoneRoad
road,11851,11850,StoneRoad
road,11850,6990,StoneRoad
road,1429,15856,StoneRoad
road,15856,15831,StoneRoad
road,15831,15830,StoneRoad
road,15815,15812,StoneRoad
road,15812,15811,StoneRoad
road,15811,1421,StoneRoad
road,1421,15809,StoneRoad
road,15809,5566,StoneRoad
road,8266,8267,StoneRoad
road,8267,3407,StoneRoad
road,3407,17997,StoneRoad
road,17997,1786,StoneRoad
road,10435,10431,StoneRoad
road,10431,15839,StoneRoad
road,15839,15836,StoneRoad
road,15836,3044,StoneRoad
road,10116,10115,StoneRoad
road,10115,15528,StoneRoad
road,15528,1374,StoneRoad
road,1374,15524,StoneRoad
road,15830,1425,StoneRoad
road,1425,15833,StoneRoad
road,15833,4122,StoneRoad
road,4122,15827,StoneRoad
road,16872,16870,StoneRoad
road,16870,4299,StoneRoad
road,4299,9158,StoneRoad
road,20204,2154,StoneRoad
road,2154,20207,StoneRoad
road,20207,5563,StoneRoad
road,5563,15809,StoneRoad
road,15809,5566,StoneRoad
road,10116,5256,StoneRoad
road,5256,17998,StoneRoad
road,17998,1786,StoneRoad
road,7907,104,StoneRoad
road,104,7904,StoneRoad
road,7904,3044,StoneRoad
road,15827,1424,StoneRoad
road,1424,15824,StoneRoad
road,15824,3044,StoneRoad
road,10429,524,StoneRoad
road,524,10426,StoneRoad
road,10426,5566,StoneRoad
road,19153,19148,StoneRoad
road,19148,19149,StoneRoad
road,19149,6990,StoneRoad
road,15818,5573,StoneRoad
road,5573,10434,StoneRoad
road,10434,10435,StoneRoad
road,7907,15849,StoneRoad
road,15849,1428,StoneRoad
road,1428,15850,StoneRoad
road,8630,225,StoneRoad
road,225,8635,StoneRoad
road,8635,20204,StoneRoad
road,11779,6918,StoneRoad
road,6918,20755,StoneRoad
road,20755,20753,StoneRoad
road,20753,4942,StoneRoad
road,4942,20731,StoneRoad
road,20731,20730,StoneRoad
road,20730,4921,StoneRoad
road,4921,9781,StoneRoad
road,9781,9776,StoneRoad
road,6654,16902,StoneRoad
road,16902,1603,StoneRoad
road,1603,16900,StoneRoad
road,16900,16869,StoneRoad
road,16869,1598,StoneRoad
road,1598,16872,StoneRoad
road,10559,5698,StoneRoad
road,5698,20585,StoneRoad
road,20585,20584,StoneRoad
road,7102,15204,StoneRoad
road,15204,15201,StoneRoad
road,15201,2941,StoneRoad
road,5290,13393,StoneRoad
road,13393,1018,StoneRoad
road,1018,13388,StoneRoad
road,13388,7499,StoneRoad
road,7499,7501,StoneRoad
road,7501,2641,StoneRoad
road,20705,11496,StoneRoad
road,11496,702,StoneRoad
road,702,11492,StoneRoad
road,11492,6635,StoneRoad
road,6635,20659,StoneRoad
road,20659,20655,StoneRoad
road,20688,2234,StoneRoad
road,2234,20685,StoneRoad
road,20685,20698,StoneRoad
road,20698,2236,StoneRoad
road,20705,20706,StoneRoad
road,20706,6638,StoneRoad
road,6638,11498,StoneRoad
road,11498,703,StoneRoad
road,703,11501,StoneRoad
road,11501,16884,StoneRoad
road,16884,1600,StoneRoad
road,1600,16881,StoneRoad
road,16881,8079,StoneRoad
road,8079,8080,StoneRoad
road,8080,16887,StoneRoad
road,21669,21668,StoneRoad
road,21668,4018,StoneRoad
road,4018,8878,StoneRoad
road,8878,8880,StoneRoad
road,8880,21687,StoneRoad
road,21687,21688,StoneRoad
road,21688,21689,StoneRoad
road,21689,5099,StoneRoad
road,5099,21767,StoneRoad
road,21767,21765,StoneRoad
road,5151,10015,StoneRoad
road,10015,10014,StoneRoad
road,10014,5154,StoneRoad
road,5154,18429,StoneRoad
road,18429,18428,StoneRoad
road,18428,3478,StoneRoad
road,11779,20760,StoneRoad
road,20760,2246,StoneRoad
road,2246,20757,StoneRoad
road,20757,4944,StoneRoad
road,4944,20765,StoneRoad
road,20765,20766,StoneRoad
road,20766,4946,StoneRoad
road,4946,9806,StoneRoad
road,9806,421,StoneRoad
road,421,9809,StoneRoad
road,9809,20688,StoneRoad
road,19201,11866,StoneRoad
road,11866,11868,StoneRoad
road,11868,7009,StoneRoad
road,7009,19206,StoneRoad
road,19206,1987,StoneRoad
road,1612,16956,StoneRoad
road,16956,16877,StoneRoad
road,16877,16876,StoneRoad
road,16876,4313,StoneRoad
road,4313,16872,StoneRoad
road,5355,10214,StoneRoad
road,10214,10216,StoneRoad
road,10216,13458,StoneRoad
road,13458,13459,StoneRoad
road,13459,13457,StoneRoad
road,7102,11963,StoneRoad
road,11963,11964,StoneRoad
road,11964,11965,StoneRoad
road,20705,6636,StoneRoad
road,6636,11494,StoneRoad
road,11494,6634,StoneRoad
road,6634,20700,StoneRoad
road,20700,2236,StoneRoad
road,20584,4925,StoneRoad
road,4925,20580,StoneRoad
road,20580,20578,StoneRoad
road,20578,4917,StoneRoad
road,4917,9776,StoneRoad
road,15100,1303,StoneRoad
road,1303,15102,StoneRoad
road,15102,11860,StoneRoad
road,11860,763,StoneRoad
road,763,11862,StoneRoad
road,11862,19199,StoneRoad
road,19199,19200,StoneRoad
road,19200,19201,StoneRoad
road,21706,21704,StoneRoad
road,21704,4025,StoneRoad
road,4025,21712,StoneRoad
road,21712,21713,StoneRoad
road,21713,5449,StoneRoad
road,5449,10309,StoneRoad
road,10309,10305,StoneRoad
road,10305,5444,StoneRoad
road,5444,13541,StoneRoad
road,14574,11332,StoneRoad
road,11332,675,StoneRoad
road,675,11335,StoneRoad
road,1612,16953,StoneRoad
road,16953,16960,StoneRoad
road,16960,1613,StoneRoad
road,1613,16963,StoneRoad
road,16963,11474,StoneRoad
road,11474,11476,StoneRoad
road,11476,6617,StoneRoad
road,5290,15562,StoneRoad
road,15562,1380,StoneRoad
road,1380,15561,StoneRoad
road,15561,7856,StoneRoad
road,7856,96,StoneRoad
road,96,7859,StoneRoad
road,7859,15548,StoneRoad
road,15548,1378,StoneRoad
road,1378,15552,StoneRoad
road,15552,15509,StoneRoad
road,15509,1371,StoneRoad
road,1371,15511,StoneRoad
road,15511,15524,StoneRoad
road,17342,3297,StoneRoad
road,3297,17336,StoneRoad
road,17336,1676,StoneRoad
road,1676,17338,StoneRoad
road,17338,17299,StoneRoad
road,17299,1669,StoneRoad
road,1669,17295,StoneRoad
road,17295,3289,StoneRoad
road,17342,3297,StoneRoad
road,3297,17336,StoneRoad
road,17336,17341,StoneRoad
road,17341,7087,StoneRoad
road,7087,17363,StoneRoad
road,17363,7083,StoneRoad
road,7083,15191,StoneRoad
road,15191,15190,StoneRoad
road,15190,2938,StoneRoad
road,2938,7798,StoneRoad
road,7798,86,StoneRoad
road,86,7796,StoneRoad
road,7796,2941,StoneRoad
road,5456,13557,StoneRoad
road,13557,1046,StoneRoad
road,1046,13560,StoneRoad
road,13560,10341,StoneRoad
road,10341,510,StoneRoad
road,510,10344,StoneRoad
road,10344,5484,StoneRoad
road,5484,21820,StoneRoad
road,21820,21818,StoneRoad
road,21818,4044,StoneRoad
road,4044,21824,StoneRoad
road,21824,4045,StoneRoad
road,4045,21831,StoneRoad
road,21831,21830,StoneRoad
road,13541,13542,DirtRoad
road,13542,5445,DirtRoad
road,5445,13546,DirtRoad
road,13546,13547,DirtRoad
road,13547,5450,DirtRoad
road,5450,10311,DirtRoad
road,10311,505,DirtRoad
road,505,10313,DirtRoad
road,10313,5453,DirtRoad
road,5453,15698,DirtRoad
road,15698,15699,DirtRoad
road,15699,3023,DirtRoad
road,3023,15704,DirtRoad
road,15704,15707,DirtRoad
road,15707,5457,DirtRoad
road,5457,13565,DirtRoad
road,13565,5456,DirtRoad
road,6482,14567,StoneRoad
road,14567,14566,StoneRoad
road,14566,6464,StoneRoad
road,6464,14573,StoneRoad
road,14573,14575,StoneRoad
road,14575,14574,StoneRoad
road,6482,11342,StoneRoad
road,11342,11347,StoneRoad
road,11347,6486,StoneRoad
road,6486,19390,StoneRoad
road,19390,4709,StoneRoad
road,5290,13393,DirtRoad
road,13393,5283,DirtRoad
road,5283,10142,DirtRoad
road,10142,477,DirtRoad
road,477,10145,DirtRoad
road,10145,5285,DirtRoad
road,5285,15421,DirtRoad
road,15421,2976,DirtRoad
road,2976,7835,DirtRoad
road,7835,7834,DirtRoad
road,7834,2974,DirtRoad
